Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,Division
08/08/15,Burton,Scunthorpe,2.0,1.0,H,1516,E2
08/08/15,Chesterfield,Barnsley,3.0,1.0,H,1516,E2
08/08/15,Colchester,Blackpool,2.0,2.0,D,1516,E2
08/08/15,Coventry,Wigan,2.0,0.0,H,1516,E2
08/08/15,Crewe,Port Vale,0.0,0.0,D,1516,E2
08/08/15,Doncaster,Bury,1.0,1.0,D,1516,E2
08/08/15,Fleetwood Town,Southend,1.0,1.0,D,1516,E2
08/08/15,Gillingham,Sheffield United,4.0,0.0,H,1516,E2
08/08/15,Rochdale,Peterboro,2.0,0.0,H,1516,E2
08/08/15,Shrewsbury,Millwall,1.0,2.0,A,1516,E2
08/08/15,Swindon,Bradford,4.0,1.0,H,1516,E2
08/08/15,Walsall,Oldham,1.0,1.0,D,1516,E2
15/08/15,Barnsley,Burton,1.0,0.0,H,1516,E2
15/08/15,Blackpool,Rochdale,0.0,2.0,A,1516,E2
15/08/15,Bradford,Shrewsbury,1.0,1.0,D,1516,E2
15/08/15,Bury,Swindon,2.0,2.0,D,1516,E2
15/08/15,Millwall,Coventry,0.0,4.0,A,1516,E2
15/08/15,Oldham,Fleetwood Town,1.0,0.0,H,1516,E2
15/08/15,Peterboro,Colchester,2.0,1.0,H,1516,E2
15/08/15,Port Vale,Gillingham,1.0,1.0,D,1516,E2
15/08/15,Scunthorpe,Crewe,2.0,0.0,H,1516,E2
15/08/15,Sheffield United,Chesterfield,2.0,0.0,H,1516,E2
15/08/15,Southend,Walsall,0.0,2.0,A,1516,E2
16/08/15,Wigan,Doncaster,0.0,0.0,D,1516,E2
18/08/15,Blackpool,Burton,1.0,2.0,A,1516,E2
18/08/15,Bradford,Gillingham,1.0,2.0,A,1516,E2
18/08/15,Bury,Fleetwood Town,3.0,4.0,A,1516,E2
18/08/15,Colchester,Oldham,0.0,0.0,D,1516,E2
18/08/15,Coventry,Crewe,3.0,2.0,H,1516,E2
18/08/15,Millwall,Barnsley,2.0,3.0,A,1516,E2
18/08/15,Peterboro,Sheffield United,1.0,3.0,A,1516,E2
18/08/15,Rochdale,Walsall,1.0,2.0,A,1516,E2
18/08/15,Shrewsbury,Chesterfield,1.0,2.0,A,1516,E2
18/08/15,Swindon,Port Vale,2.0,2.0,D,1516,E2
19/08/15,Doncaster,Southend,0.0,0.0,D,1516,E2
19/08/15,Wigan,Scunthorpe,3.0,0.0,H,1516,E2
22/08/15,Barnsley,Bradford,0.0,0.0,D,1516,E2
22/08/15,Burton,Peterboro,2.0,1.0,H,1516,E2
22/08/15,Chesterfield,Rochdale,0.0,0.0,D,1516,E2
22/08/15,Crewe,Bury,3.0,3.0,D,1516,E2
22/08/15,Fleetwood Town,Colchester,4.0,0.0,H,1516,E2
22/08/15,Gillingham,Wigan,2.0,0.0,H,1516,E2
22/08/15,Oldham,Shrewsbury,1.0,1.0,D,1516,E2
22/08/15,Port Vale,Doncaster,3.0,0.0,H,1516,E2
22/08/15,Scunthorpe,Millwall,0.0,0.0,D,1516,E2
22/08/15,Sheffield United,Blackpool,2.0,0.0,H,1516,E2
22/08/15,Southend,Swindon,0.0,1.0,A,1516,E2
22/08/15,Walsall,Coventry,2.0,1.0,H,1516,E2
29/08/15,Blackpool,Walsall,0.0,4.0,A,1516,E2
29/08/15,Bradford,Port Vale,1.0,0.0,H,1516,E2
29/08/15,Bury,Oldham,1.0,1.0,D,1516,E2
29/08/15,Colchester,Scunthorpe,2.0,2.0,D,1516,E2
29/08/15,Doncaster,Fleetwood Town,2.0,0.0,H,1516,E2
29/08/15,Millwall,Chesterfield,0.0,2.0,A,1516,E2
29/08/15,Peterboro,Gillingham,1.0,1.0,D,1516,E2
29/08/15,Rochdale,Barnsley,3.0,0.0,H,1516,E2
29/08/15,Shrewsbury,Burton,0.0,1.0,A,1516,E2
29/08/15,Swindon,Sheffield United,0.0,2.0,A,1516,E2
29/08/15,Wigan,Crewe,1.0,0.0,H,1516,E2
31/08/15,Coventry,Southend,2.0,2.0,D,1516,E2
05/09/15,Barnsley,Shrewsbury,1.0,2.0,A,1516,E2
05/09/15,Chesterfield,Wigan,2.0,3.0,A,1516,E2
05/09/15,Crewe,Swindon,1.0,3.0,A,1516,E2
05/09/15,Fleetwood Town,Rochdale,1.0,1.0,D,1516,E2
05/09/15,Gillingham,Doncaster,1.0,0.0,H,1516,E2
05/09/15,Oldham,Bradford,1.0,2.0,A,1516,E2
05/09/15,Scunthorpe,Blackpool,0.0,1.0,A,1516,E2
05/09/15,Southend,Peterboro,2.0,1.0,H,1516,E2
05/09/15,Walsall,Bury,0.0,1.0,A,1516,E2
06/09/15,Burton,Coventry,1.0,2.0,A,1516,E2
12/09/15,Barnsley,Swindon,4.0,1.0,H,1516,E2
12/09/15,Burton,Rochdale,1.0,0.0,H,1516,E2
12/09/15,Chesterfield,Colchester,3.0,3.0,D,1516,E2
12/09/15,Crewe,Millwall,1.0,3.0,A,1516,E2
12/09/15,Fleetwood Town,Bradford,1.0,1.0,D,1516,E2
12/09/15,Gillingham,Blackpool,2.0,1.0,H,1516,E2
12/09/15,Oldham,Peterboro,1.0,5.0,A,1516,E2
12/09/15,Port Vale,Wigan,3.0,2.0,H,1516,E2
12/09/15,Scunthorpe,Coventry,1.0,0.0,H,1516,E2
12/09/15,Sheffield United,Bury,1.0,3.0,A,1516,E2
12/09/15,Southend,Shrewsbury,0.0,1.0,A,1516,E2
12/09/15,Walsall,Doncaster,2.0,0.0,H,1516,E2
15/09/15,Port Vale,Millwall,0.0,2.0,A,1516,E2
15/09/15,Sheffield United,Colchester,2.0,3.0,A,1516,E2
19/09/15,Blackpool,Barnsley,1.0,1.0,D,1516,E2
19/09/15,Bury,Port Vale,1.0,0.0,H,1516,E2
19/09/15,Colchester,Gillingham,2.0,1.0,H,1516,E2
19/09/15,Coventry,Chesterfield,1.0,0.0,H,1516,E2
19/09/15,Doncaster,Oldham,1.0,1.0,D,1516,E2
19/09/15,Millwall,Southend,0.0,2.0,A,1516,E2
19/09/15,Peterboro,Walsall,1.0,1.0,D,1516,E2
19/09/15,Rochdale,Scunthorpe,2.0,1.0,H,1516,E2
19/09/15,Shrewsbury,Crewe,0.0,1.0,A,1516,E2
19/09/15,Swindon,Burton,0.0,1.0,A,1516,E2
19/09/15,Wigan,Fleetwood Town,2.0,1.0,H,1516,E2
20/09/15,Bradford,Sheffield United,2.0,2.0,D,1516,E2
26/09/15,Barnsley,Gillingham,2.0,0.0,H,1516,E2
26/09/15,Bradford,Peterboro,0.0,2.0,A,1516,E2
26/09/15,Bury,Coventry,2.0,1.0,H,1516,E2
26/09/15,Chesterfield,Burton,1.0,2.0,A,1516,E2
26/09/15,Fleetwood Town,Port Vale,1.0,2.0,A,1516,E2
26/09/15,Millwall,Rochdale,3.0,1.0,H,1516,E2
26/09/15,Oldham,Wigan,1.0,1.0,D,1516,E2
26/09/15,Sheffield United,Doncaster,3.0,1.0,H,1516,E2
26/09/15,Shrewsbury,Blackpool,2.0,0.0,H,1516,E2
26/09/15,Southend,Scunthorpe,2.0,1.0,H,1516,E2
26/09/15,Swindon,Colchester,1.0,2.0,A,1516,E2
26/09/15,Walsall,Crewe,1.0,1.0,D,1516,E2
29/09/15,Blackpool,Chesterfield,2.0,0.0,H,1516,E2
29/09/15,Burton,Sheffield United,0.0,0.0,D,1516,E2
29/09/15,Colchester,Bradford,2.0,0.0,H,1516,E2
29/09/15,Crewe,Southend,1.0,2.0,A,1516,E2
29/09/15,Doncaster,Swindon,2.0,2.0,D,1516,E2
29/09/15,Gillingham,Fleetwood Town,5.0,1.0,H,1516,E2
29/09/15,Peterboro,Bury,2.0,3.0,A,1516,E2
29/09/15,Port Vale,Oldham,1.0,1.0,D,1516,E2
29/09/15,Rochdale,Shrewsbury,3.0,2.0,H,1516,E2
29/09/15,Scunthorpe,Walsall,0.0,1.0,A,1516,E2
29/09/15,Wigan,Millwall,2.0,2.0,D,1516,E2
03/10/15,Blackpool,Swindon,1.0,0.0,H,1516,E2
03/10/15,Burton,Southend,1.0,0.0,H,1516,E2
03/10/15,Colchester,Bury,0.0,1.0,A,1516,E2
03/10/15,Coventry,Shrewsbury,3.0,0.0,H,1516,E2
03/10/15,Crewe,Chesterfield,1.0,2.0,A,1516,E2
03/10/15,Doncaster,Barnsley,2.0,1.0,H,1516,E2
03/10/15,Gillingham,Oldham,3.0,3.0,D,1516,E2
03/10/15,Peterboro,Millwall,5.0,3.0,H,1516,E2
03/10/15,Port Vale,Sheffield United,2.0,1.0,H,1516,E2
03/10/15,Rochdale,Bradford,1.0,3.0,A,1516,E2
03/10/15,Scunthorpe,Fleetwood Town,1.0,0.0,H,1516,E2
03/10/15,Wigan,Walsall,0.0,0.0,D,1516,E2
10/10/15,Barnsley,Crewe,1.0,2.0,A,1516,E2
10/10/15,Bury,Wigan,2.0,2.0,D,1516,E2
10/10/15,Chesterfield,Gillingham,1.0,3.0,A,1516,E2
10/10/15,Fleetwood Town,Coventry,0.0,1.0,A,1516,E2
10/10/15,Oldham,Scunthorpe,2.0,4.0,A,1516,E2
10/10/15,Sheffield United,Rochdale,3.0,2.0,H,1516,E2
10/10/15,Shrewsbury,Colchester,4.0,2.0,H,1516,E2
10/10/15,Southend,Port Vale,1.0,0.0,H,1516,E2
10/10/15,Swindon,Peterboro,1.0,2.0,A,1516,E2
10/10/15,Walsall,Burton,2.0,0.0,H,1516,E2
17/10/15,Bury,Rochdale,0.0,0.0,D,1516,E2
17/10/15,Coventry,Blackpool,0.0,0.0,D,1516,E2
17/10/15,Crewe,Gillingham,0.0,1.0,A,1516,E2
17/10/15,Doncaster,Bradford,0.0,1.0,A,1516,E2
17/10/15,Fleetwood Town,Burton,4.0,0.0,H,1516,E2
17/10/15,Millwall,Swindon,2.0,0.0,H,1516,E2
17/10/15,Oldham,Sheffield United,1.0,1.0,D,1516,E2
17/10/15,Port Vale,Peterboro,1.0,1.0,D,1516,E2
17/10/15,Scunthorpe,Shrewsbury,2.0,1.0,H,1516,E2
17/10/15,Southend,Barnsley,2.0,1.0,H,1516,E2
17/10/15,Walsall,Chesterfield,1.0,2.0,A,1516,E2
17/10/15,Wigan,Colchester,5.0,0.0,H,1516,E2
20/10/15,Barnsley,Walsall,0.0,2.0,A,1516,E2
20/10/15,Blackpool,Millwall,1.0,1.0,D,1516,E2
20/10/15,Bradford,Bury,2.0,1.0,H,1516,E2
20/10/15,Burton,Crewe,0.0,0.0,D,1516,E2
20/10/15,Chesterfield,Southend,3.0,0.0,H,1516,E2
20/10/15,Colchester,Port Vale,2.0,1.0,H,1516,E2
20/10/15,Gillingham,Scunthorpe,2.0,1.0,H,1516,E2
20/10/15,Peterboro,Wigan,2.0,3.0,A,1516,E2
20/10/15,Rochdale,Coventry,0.0,0.0,D,1516,E2
20/10/15,Sheffield United,Fleetwood Town,3.0,0.0,H,1516,E2
20/10/15,Shrewsbury,Doncaster,1.0,2.0,A,1516,E2
20/10/15,Swindon,Oldham,1.0,2.0,A,1516,E2
24/10/15,Barnsley,Fleetwood Town,0.0,1.0,A,1516,E2
24/10/15,Blackpool,Crewe,2.0,0.0,H,1516,E2
24/10/15,Bradford,Wigan,1.0,1.0,D,1516,E2
24/10/15,Burton,Port Vale,2.0,0.0,H,1516,E2
24/10/15,Chesterfield,Scunthorpe,0.0,3.0,A,1516,E2
24/10/15,Colchester,Walsall,4.0,4.0,D,1516,E2
24/10/15,Gillingham,Southend,1.0,1.0,D,1516,E2
24/10/15,Peterboro,Doncaster,4.0,0.0,H,1516,E2
24/10/15,Rochdale,Oldham,0.0,0.0,D,1516,E2
24/10/15,Sheffield United,Millwall,1.0,2.0,A,1516,E2
24/10/15,Shrewsbury,Bury,2.0,0.0,H,1516,E2
24/10/15,Swindon,Coventry,2.0,2.0,D,1516,E2
27/10/15,Millwall,Doncaster,2.0,0.0,H,1516,E2
31/10/15,Bury,Blackpool,4.0,3.0,H,1516,E2
31/10/15,Coventry,Peterboro,3.0,2.0,H,1516,E2
31/10/15,Crewe,Sheffield United,1.0,0.0,H,1516,E2
31/10/15,Doncaster,Colchester,2.0,0.0,H,1516,E2
31/10/15,Fleetwood Town,Chesterfield,0.0,1.0,A,1516,E2
31/10/15,Millwall,Bradford,0.0,0.0,D,1516,E2
31/10/15,Oldham,Burton,0.0,1.0,A,1516,E2
31/10/15,Port Vale,Shrewsbury,2.0,0.0,H,1516,E2
31/10/15,Scunthorpe,Barnsley,2.0,0.0,H,1516,E2
31/10/15,Southend,Rochdale,2.0,2.0,D,1516,E2
31/10/15,Walsall,Gillingham,3.0,2.0,H,1516,E2
31/10/15,Wigan,Swindon,1.0,0.0,H,1516,E2
03/11/15,Bradford,Blackpool,1.0,0.0,H,1516,E2
03/11/15,Coventry,Barnsley,4.0,3.0,H,1516,E2
14/11/15,Barnsley,Port Vale,1.0,2.0,A,1516,E2
14/11/15,Blackpool,Doncaster,0.0,2.0,A,1516,E2
14/11/15,Bradford,Crewe,2.0,0.0,H,1516,E2
14/11/15,Chesterfield,Oldham,1.0,2.0,A,1516,E2
14/11/15,Colchester,Coventry,1.0,3.0,A,1516,E2
14/11/15,Gillingham,Bury,3.0,1.0,H,1516,E2
14/11/15,Peterboro,Fleetwood Town,2.0,1.0,H,1516,E2
14/11/15,Rochdale,Wigan,0.0,2.0,A,1516,E2
14/11/15,Sheffield United,Southend,2.0,2.0,D,1516,E2
14/11/15,Swindon,Scunthorpe,2.0,1.0,H,1516,E2
21/11/15,Bury,Burton,1.0,0.0,H,1516,E2
21/11/15,Coventry,Gillingham,4.0,1.0,H,1516,E2
21/11/15,Crewe,Peterboro,1.0,5.0,A,1516,E2
21/11/15,Doncaster,Rochdale,0.0,2.0,A,1516,E2
21/11/15,Fleetwood Town,Swindon,5.0,1.0,H,1516,E2
21/11/15,Millwall,Colchester,4.0,1.0,H,1516,E2
21/11/15,Oldham,Barnsley,1.0,2.0,A,1516,E2
21/11/15,Port Vale,Chesterfield,3.0,2.0,H,1516,E2
21/11/15,Scunthorpe,Bradford,0.0,2.0,A,1516,E2
21/11/15,Southend,Blackpool,1.0,0.0,H,1516,E2
21/11/15,Walsall,Sheffield United,1.0,1.0,D,1516,E2
21/11/15,Wigan,Shrewsbury,1.0,0.0,H,1516,E2
24/11/15,Bradford,Coventry,0.0,0.0,D,1516,E2
24/11/15,Bury,Scunthorpe,1.0,2.0,A,1516,E2
24/11/15,Colchester,Crewe,2.0,3.0,A,1516,E2
24/11/15,Doncaster,Chesterfield,3.0,0.0,H,1516,E2
24/11/15,Fleetwood Town,Millwall,2.0,1.0,H,1516,E2
24/11/15,Gillingham,Rochdale,2.0,0.0,H,1516,E2
24/11/15,Oldham,Southend,2.0,5.0,A,1516,E2
24/11/15,Peterboro,Barnsley,3.0,2.0,H,1516,E2
24/11/15,Port Vale,Blackpool,2.0,0.0,H,1516,E2
24/11/15,Sheffield United,Shrewsbury,2.0,4.0,A,1516,E2
24/11/15,Swindon,Walsall,2.0,1.0,H,1516,E2
24/11/15,Wigan,Burton,0.0,1.0,A,1516,E2
28/11/15,Barnsley,Sheffield United,1.0,1.0,D,1516,E2
28/11/15,Blackpool,Fleetwood Town,1.0,0.0,H,1516,E2
28/11/15,Burton,Colchester,5.0,1.0,H,1516,E2
28/11/15,Chesterfield,Swindon,0.0,4.0,A,1516,E2
28/11/15,Coventry,Doncaster,2.0,2.0,D,1516,E2
28/11/15,Crewe,Oldham,1.0,0.0,H,1516,E2
28/11/15,Millwall,Bury,1.0,0.0,H,1516,E2
28/11/15,Rochdale,Port Vale,2.0,1.0,H,1516,E2
28/11/15,Scunthorpe,Peterboro,0.0,4.0,A,1516,E2
28/11/15,Shrewsbury,Gillingham,2.0,2.0,D,1516,E2
28/11/15,Southend,Wigan,0.0,0.0,D,1516,E2
