Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,Division
27/09/2020,Lincoln,Charlton,2,0,H,2021,E2
03/10/2020,AFC Wimbledon,Accrington,1,2,A,2021,E2
03/10/2020,Blackpool,Lincoln,2,3,A,2021,E2
03/10/2020,Bristol Rvs,Northampton,2,0,H,2021,E2
03/10/2020,Burton,Portsmouth,2,4,A,2021,E2
03/10/2020,Charlton,Sunderland,0,0,D,2021,E2
03/10/2020,Hull,Plymouth,1,0,H,2021,E2
03/10/2020,Milton Keynes Dons,Ipswich,1,1,D,2021,E2
03/10/2020,Peterboro,Swindon,3,1,H,2021,E2
03/10/2020,Rochdale,Fleetwood Town,2,1,H,2021,E2
03/10/2020,Shrewsbury,Gillingham,1,1,D,2021,E2
03/10/2020,Wigan,Doncaster,1,0,H,2021,E2
09/10/2020,Fleetwood Town,Hull,4,1,H,2021,E2
10/10/2020,Gillingham,Oxford,3,1,H,2021,E2
10/10/2020,Accrington,Rochdale,2,1,H,2021,E2
10/10/2020,Blackpool,Ipswich,1,4,A,2021,E2
10/10/2020,Crewe,Wigan,3,0,H,2021,E2
10/10/2020,Lincoln,Bristol Rvs,1,2,A,2021,E2
10/10/2020,Northampton,Peterboro,0,2,A,2021,E2
10/10/2020,Plymouth,Burton,2,0,H,2021,E2
10/10/2020,Portsmouth,Milton Keynes Dons,2,1,H,2021,E2
10/10/2020,Swindon,AFC Wimbledon,0,1,A,2021,E2
17/10/2020,Milton Keynes Dons,Gillingham,2,0,H,2021,E2
17/10/2020,AFC Wimbledon,Shrewsbury,0,1,A,2021,E2
17/10/2020,Bristol Rvs,Burton,1,1,D,2021,E2
17/10/2020,Charlton,Wigan,1,0,H,2021,E2
17/10/2020,Crewe,Blackpool,1,1,D,2021,E2
17/10/2020,Fleetwood Town,Lincoln,0,0,D,2021,E2
17/10/2020,Ipswich,Accrington,2,0,H,2021,E2
17/10/2020,Peterboro,Oxford,2,0,H,2021,E2
17/10/2020,Plymouth,Northampton,2,1,H,2021,E2
17/10/2020,Portsmouth,Doncaster,0,1,A,2021,E2
17/10/2020,Rochdale,Hull,0,3,A,2021,E2
17/10/2020,Swindon,Sunderland,0,2,A,2021,E2
20/10/2020,Shrewsbury,Bristol Rvs,0,1,A,2021,E2
20/10/2020,Gillingham,Portsmouth,0,2,A,2021,E2
20/10/2020,Accrington,Fleetwood Town,1,0,H,2021,E2
20/10/2020,Blackpool,Charlton,0,1,A,2021,E2
20/10/2020,Doncaster,Ipswich,4,1,H,2021,E2
20/10/2020,Hull,AFC Wimbledon,1,0,H,2021,E2
20/10/2020,Lincoln,Plymouth,2,0,H,2021,E2
20/10/2020,Oxford,Milton Keynes Dons,3,2,H,2021,E2
20/10/2020,Sunderland,Crewe,1,0,H,2021,E2
20/10/2020,Wigan,Peterboro,0,1,A,2021,E2
20/10/2020,Burton,Rochdale,0,1,A,2021,E2
20/10/2020,Northampton,Swindon,2,1,H,2021,E2
24/10/2020,Gillingham,Fleetwood Town,0,2,A,2021,E2
24/10/2020,Blackpool,Milton Keynes Dons,1,0,H,2021,E2
24/10/2020,Burton,AFC Wimbledon,1,1,D,2021,E2
24/10/2020,Doncaster,Crewe,1,2,A,2021,E2
24/10/2020,Hull,Peterboro,1,2,A,2021,E2
24/10/2020,Lincoln,Ipswich,1,0,H,2021,E2
24/10/2020,Northampton,Charlton,0,2,A,2021,E2
24/10/2020,Shrewsbury,Rochdale,1,2,A,2021,E2
24/10/2020,Sunderland,Portsmouth,1,3,A,2021,E2
24/10/2020,Wigan,Plymouth,1,1,D,2021,E2
27/10/2020,AFC Wimbledon,Blackpool,1,0,H,2021,E2
27/10/2020,Bristol Rvs,Hull,1,3,A,2021,E2
27/10/2020,Charlton,Oxford,2,0,H,2021,E2
27/10/2020,Crewe,Lincoln,0,1,A,2021,E2
27/10/2020,Ipswich,Gillingham,1,0,H,2021,E2
27/10/2020,Milton Keynes Dons,Wigan,2,0,H,2021,E2
27/10/2020,Peterboro,Burton,2,2,D,2021,E2
27/10/2020,Fleetwood Town,Shrewsbury,1,0,H,2021,E2
27/10/2020,Plymouth,Doncaster,2,1,H,2021,E2
27/10/2020,Portsmouth,Northampton,4,0,H,2021,E2
27/10/2020,Rochdale,Sunderland,2,2,D,2021,E2
31/10/2020,Gillingham,Sunderland,0,2,A,2021,E2
31/10/2020,Burton,Blackpool,1,2,A,2021,E2
31/10/2020,Doncaster,Lincoln,1,0,H,2021,E2
31/10/2020,Fleetwood Town,Oxford,2,0,H,2021,E2
31/10/2020,Ipswich,Crewe,1,0,H,2021,E2
31/10/2020,Milton Keynes Dons,AFC Wimbledon,1,1,D,2021,E2
31/10/2020,Peterboro,Shrewsbury,5,1,H,2021,E2
31/10/2020,Portsmouth,Charlton,0,2,A,2021,E2
31/10/2020,Rochdale,Bristol Rvs,1,1,D,2021,E2
31/10/2020,Swindon,Hull,2,1,H,2021,E2
31/10/2020,Wigan,Northampton,2,3,A,2021,E2
03/11/2020,Shrewsbury,Burton,1,1,D,2021,E2
03/11/2020,Blackpool,Wigan,1,0,H,2021,E2
03/11/2020,Bristol Rvs,Peterboro,0,2,A,2021,E2
03/11/2020,Charlton,Fleetwood Town,3,2,H,2021,E2
03/11/2020,Crewe,Gillingham,0,1,A,2021,E2
03/11/2020,Lincoln,Portsmouth,1,3,A,2021,E2
03/11/2020,Oxford,Rochdale,3,1,H,2021,E2
03/11/2020,Plymouth,Swindon,4,2,H,2021,E2
03/11/2020,Sunderland,Ipswich,2,1,H,2021,E2
03/11/2020,AFC Wimbledon,Doncaster,2,2,D,2021,E2
03/11/2020,Northampton,Milton Keynes Dons,0,0,D,2021,E2
14/11/2020,Bristol Rvs,Fleetwood Town,1,4,A,2021,E2
14/11/2020,Crewe,Peterboro,2,0,H,2021,E2
14/11/2020,Hull,Burton,2,0,H,2021,E2
14/11/2020,Northampton,Accrington,0,1,A,2021,E2
14/11/2020,Shrewsbury,Swindon,3,3,D,2021,E2
14/11/2020,Sunderland,Milton Keynes Dons,1,2,A,2021,E2
16/11/2020,Plymouth,Portsmouth,2,2,D,2021,E2
17/11/2020,Oxford,Crewe,0,2,A,2021,E2
17/11/2020,Swindon,Accrington,0,3,A,2021,E2
21/11/2020,Gillingham,Charlton,1,1,D,2021,E2
21/11/2020,Accrington,Lincoln,0,0,D,2021,E2
21/11/2020,Burton,Northampton,1,3,A,2021,E2
21/11/2020,Doncaster,Sunderland,1,1,D,2021,E2
21/11/2020,Fleetwood Town,Plymouth,5,1,H,2021,E2
21/11/2020,Ipswich,Shrewsbury,2,1,H,2021,E2
21/11/2020,Milton Keynes Dons,Hull,1,3,A,2021,E2
21/11/2020,Peterboro,Blackpool,1,2,A,2021,E2
21/11/2020,Portsmouth,Crewe,4,1,H,2021,E2
21/11/2020,Rochdale,AFC Wimbledon,0,1,A,2021,E2
21/11/2020,Swindon,Bristol Rvs,1,0,H,2021,E2
21/11/2020,Wigan,Oxford,1,2,A,2021,E2
24/11/2020,Gillingham,AFC Wimbledon,2,1,H,2021,E2
24/11/2020,Accrington,Crewe,1,0,H,2021,E2
24/11/2020,Burton,Charlton,4,2,H,2021,E2
24/11/2020,Doncaster,Blackpool,3,2,H,2021,E2
24/11/2020,Ipswich,Hull,0,3,A,2021,E2
24/11/2020,Milton Keynes Dons,Shrewsbury,2,2,D,2021,E2
24/11/2020,Peterboro,Plymouth,1,0,H,2021,E2
24/11/2020,Portsmouth,Oxford,1,1,D,2021,E2
24/11/2020,Rochdale,Northampton,1,1,D,2021,E2
24/11/2020,Swindon,Lincoln,0,1,A,2021,E2
24/11/2020,Wigan,Bristol Rvs,0,0,D,2021,E2
27/11/2020,Fleetwood Town,Sunderland,1,1,D,2021,E2
28/11/2020,Ipswich,Charlton,0,2,A,2021,E2
28/11/2020,Oxford,Swindon,1,2,A,2021,E2
01/12/2020,Blackpool,Portsmouth,1,0,H,2021,E2
01/12/2020,Crewe,Swindon,4,2,H,2021,E2
01/12/2020,Lincoln,Wigan,2,1,H,2021,E2
01/12/2020,Oxford,Ipswich,0,0,D,2021,E2
01/12/2020,Sunderland,Burton,1,1,D,2021,E2
01/12/2020,Northampton,Fleetwood Town,1,0,H,2021,E2
01/12/2020,Plymouth,Rochdale,0,4,A,2021,E2
02/12/2020,AFC Wimbledon,Peterboro,2,1,H,2021,E2
02/12/2020,Bristol Rvs,Gillingham,0,2,A,2021,E2
02/12/2020,Hull,Doncaster,2,1,H,2021,E2
02/12/2020,Charlton,Milton Keynes Dons,0,1,A,2021,E2
02/12/2020,Shrewsbury,Accrington,2,2,D,2021,E2
05/12/2020,Gillingham,Swindon,2,0,H,2021,E2
05/12/2020,Accrington,Milton Keynes Dons,2,1,H,2021,E2
05/12/2020,AFC Wimbledon,Bristol Rvs,2,4,A,2021,E2
05/12/2020,Burton,Crewe,1,1,D,2021,E2
05/12/2020,Fleetwood Town,Blackpool,0,1,A,2021,E2
05/12/2020,Northampton,Doncaster,0,2,A,2021,E2
05/12/2020,Oxford,Hull,1,1,D,2021,E2
05/12/2020,Plymouth,Ipswich,1,2,A,2021,E2
05/12/2020,Portsmouth,Peterboro,2,0,H,2021,E2
05/12/2020,Rochdale,Lincoln,0,2,A,2021,E2
05/12/2020,Shrewsbury,Charlton,1,1,D,2021,E2
05/12/2020,Sunderland,Wigan,0,1,A,2021,E2
12/12/2020,Blackpool,Oxford,0,0,D,2021,E2
12/12/2020,Bristol Rvs,Plymouth,3,0,H,2021,E2
12/12/2020,Charlton,AFC Wimbledon,5,2,H,2021,E2
12/12/2020,Crewe,Northampton,2,1,H,2021,E2
12/12/2020,Doncaster,Gillingham,2,1,H,2021,E2
12/12/2020,Hull,Shrewsbury,0,1,A,2021,E2
12/12/2020,Ipswich,Portsmouth,0,2,A,2021,E2
12/12/2020,Lincoln,Sunderland,0,4,A,2021,E2
12/12/2020,Milton Keynes Dons,Burton,1,1,D,2021,E2
12/12/2020,Peterboro,Rochdale,4,1,H,2021,E2
12/12/2020,Swindon,Fleetwood Town,0,1,A,2021,E2
12/12/2020,Wigan,Accrington,4,3,H,2021,E2
15/12/2020,Gillingham,Accrington,0,2,A,2021,E2
15/12/2020,Blackpool,Hull,3,2,H,2021,E2
15/12/2020,Crewe,Plymouth,2,1,H,2021,E2
15/12/2020,Doncaster,Swindon,2,1,H,2021,E2
15/12/2020,Lincoln,Shrewsbury,0,1,A,2021,E2
15/12/2020,Sunderland,AFC Wimbledon,1,1,D,2021,E2
15/12/2020,Wigan,Rochdale,0,5,A,2021,E2
15/12/2020,Ipswich,Burton,2,1,H,2021,E2
15/12/2020,Milton Keynes Dons,Peterboro,1,1,D,2021,E2
15/12/2020,Oxford,Northampton,4,0,H,2021,E2
15/12/2020,Portsmouth,Fleetwood Town,0,0,D,2021,E2
18/12/2020,Hull,Portsmouth,0,2,A,2021,E2
19/12/2020,Rochdale,Gillingham,1,4,A,2021,E2
19/12/2020,Accrington,Blackpool,0,0,D,2021,E2
19/12/2020,AFC Wimbledon,Crewe,1,2,A,2021,E2
19/12/2020,Burton,Doncaster,1,3,A,2021,E2
19/12/2020,Fleetwood Town,Wigan,1,1,D,2021,E2
19/12/2020,Northampton,Lincoln,0,4,A,2021,E2
19/12/2020,Plymouth,Milton Keynes Dons,1,0,H,2021,E2
19/12/2020,Swindon,Charlton,2,2,D,2021,E2
22/12/2020,Doncaster,Shrewsbury,0,1,A,2021,E2
26/12/2020,Charlton,Plymouth,2,2,D,2021,E2
26/12/2020,Crewe,Fleetwood Town,1,1,D,2021,E2
26/12/2020,Lincoln,Burton,5,1,H,2021,E2
26/12/2020,Milton Keynes Dons,Bristol Rvs,2,0,H,2021,E2
26/12/2020,Oxford,AFC Wimbledon,2,0,H,2021,E2
26/12/2020,Wigan,Shrewsbury,1,1,D,2021,E2
29/12/2020,Burton,Wigan,3,4,A,2021,E2
29/12/2020,Swindon,Milton Keynes Dons,1,4,A,2021,E2
29/12/2020,Northampton,Gillingham,3,1,H,2021,E2
29/12/2020,Plymouth,Oxford,2,3,A,2021,E2
29/12/2020,Shrewsbury,Blackpool,1,0,H,2021,E2
02/01/2021,AFC Wimbledon,Lincoln,1,2,A,2021,E2
02/01/2021,Bristol Rvs,Blackpool,2,1,H,2021,E2
02/01/2021,Burton,Oxford,1,5,A,2021,E2
02/01/2021,Hull,Charlton,2,0,H,2021,E2
02/01/2021,Northampton,Sunderland,0,0,D,2021,E2
02/01/2021,Plymouth,Gillingham,1,0,H,2021,E2
08/01/2021,Charlton,Accrington,0,2,A,2021,E2
09/01/2021,Lincoln,Peterboro,1,1,D,2021,E2
09/01/2021,Gillingham,Burton,0,1,A,2021,E2
09/01/2021,Rochdale,Crewe,3,3,D,2021,E2
09/01/2021,Ipswich,Swindon,2,3,A,2021,E2
09/01/2021,Sunderland,Hull,1,1,D,2021,E2
12/01/2021,Charlton,Rochdale,4,4,D,2021,E2
16/01/2021,AFC Wimbledon,Sunderland,0,3,A,2021,E2
16/01/2021,Accrington,Gillingham,0,1,A,2021,E2
16/01/2021,Bristol Rvs,Charlton,0,1,A,2021,E2
16/01/2021,Burton,Ipswich,0,1,A,2021,E2
16/01/2021,Fleetwood Town,Portsmouth,0,1,A,2021,E2
16/01/2021,Hull,Blackpool,1,1,D,2021,E2
16/01/2021,Peterboro,Milton Keynes Dons,3,0,H,2021,E2
16/01/2021,Plymouth,Crewe,1,1,D,2021,E2
16/01/2021,Rochdale,Wigan,3,3,D,2021,E2
16/01/2021,Swindon,Doncaster,1,2,A,2021,E2
19/01/2021,Hull,Accrington,3,0,H,2021,E2
19/01/2021,Peterboro,Charlton,2,1,H,2021,E2
19/01/2021,Crewe,Bristol Rvs,3,2,H,2021,E2
19/01/2021,Doncaster,Rochdale,1,0,H,2021,E2
19/01/2021,Milton Keynes Dons,Fleetwood Town,3,1,H,2021,E2
19/01/2021,Portsmouth,AFC Wimbledon,4,0,H,2021,E2
19/01/2021,Sunderland,Plymouth,1,2,A,2021,E2
23/01/2021,Charlton,Swindon,2,2,D,2021,E2
23/01/2021,Crewe,AFC Wimbledon,1,1,D,2021,E2
23/01/2021,Gillingham,Rochdale,2,2,D,2021,E2
23/01/2021,Ipswich,Peterboro,0,1,A,2021,E2
23/01/2021,Lincoln,Northampton,2,1,H,2021,E2
23/01/2021,Oxford,Bristol Rvs,2,0,H,2021,E2
23/01/2021,Portsmouth,Hull,0,4,A,2021,E2
23/01/2021,Sunderland,Shrewsbury,1,0,H,2021,E2
23/01/2021,Wigan,Fleetwood Town,0,0,D,2021,E2
26/01/2021,Accrington,Hull,2,0,H,2021,E2
26/01/2021,Gillingham,Crewe,4,1,H,2021,E2
26/01/2021,Doncaster,AFC Wimbledon,2,0,H,2021,E2
26/01/2021,Milton Keynes Dons,Charlton,0,1,A,2021,E2
26/01/2021,Peterboro,Bristol Rvs,0,0,D,2021,E2
26/01/2021,Portsmouth,Lincoln,0,1,A,2021,E2
26/01/2021,Rochdale,Oxford,3,4,A,2021,E2
26/01/2021,Swindon,Plymouth,0,2,A,2021,E2
26/01/2021,Wigan,Blackpool,0,5,A,2021,E2
26/01/2021,Fleetwood Town,Northampton,0,0,D,2021,E2
26/01/2021,Ipswich,Sunderland,0,1,A,2021,E2
30/01/2021,Sunderland,Gillingham,2,2,D,2021,E2
30/01/2021,AFC Wimbledon,Milton Keynes Dons,0,2,A,2021,E2
30/01/2021,Bristol Rvs,Rochdale,1,2,A,2021,E2
30/01/2021,Crewe,Ipswich,1,1,D,2021,E2
30/01/2021,Hull,Swindon,1,0,H,2021,E2
30/01/2021,Lincoln,Doncaster,0,1,A,2021,E2
30/01/2021,Oxford,Fleetwood Town,1,0,H,2021,E2
30/01/2021,Plymouth,Accrington,2,2,D,2021,E2
30/01/2021,Shrewsbury,Peterboro,2,0,H,2021,E2
02/02/2021,Swindon,Wigan,1,0,H,2021,E2
02/02/2021,Accrington,Bristol Rvs,6,1,H,2021,E2
02/02/2021,Blackpool,Northampton,2,0,H,2021,E2
02/02/2021,Charlton,Portsmouth,1,3,A,2021,E2
02/02/2021,Shrewsbury,Crewe,0,1,A,2021,E2
05/02/2021,Gillingham,Lincoln,0,3,A,2021,E2
06/02/2021,Accrington,Northampton,0,0,D,2021,E2
06/02/2021,Burton,Hull,1,0,H,2021,E2
06/02/2021,Doncaster,Oxford,3,2,H,2021,E2
06/02/2021,Fleetwood Town,Bristol Rvs,0,0,D,2021,E2
06/02/2021,Ipswich,Blackpool,2,0,H,2021,E2
06/02/2021,Milton Keynes Dons,Sunderland,2,2,D,2021,E2
06/02/2021,Peterboro,Crewe,2,0,H,2021,E2
06/02/2021,Portsmouth,Plymouth,2,2,D,2021,E2
06/02/2021,Rochdale,Charlton,0,2,A,2021,E2
06/02/2021,Swindon,Shrewsbury,0,1,A,2021,E2
06/02/2021,Wigan,AFC Wimbledon,2,3,A,2021,E2
09/02/2021,Accrington,Plymouth,0,1,A,2021,E2
09/02/2021,Bristol Rvs,Oxford,0,2,A,2021,E2
09/02/2021,Hull,Lincoln,0,0,D,2021,E2
09/02/2021,Northampton,Wigan,0,1,A,2021,E2
09/02/2021,Peterboro,Ipswich,2,1,H,2021,E2
09/02/2021,Portsmouth,Swindon,2,0,H,2021,E2
09/02/2021,Rochdale,Milton Keynes Dons,1,4,A,2021,E2
09/02/2021,Shrewsbury,Sunderland,2,1,H,2021,E2
09/02/2021,Fleetwood Town,Doncaster,3,1,H,2021,E2
13/02/2021,Charlton,Gillingham,2,3,A,2021,E2
13/02/2021,Hull,Milton Keynes Dons,0,1,A,2021,E2
13/02/2021,Northampton,Burton,0,2,A,2021,E2
13/02/2021,Plymouth,Fleetwood Town,1,0,H,2021,E2
13/02/2021,Sunderland,Doncaster,4,1,H,2021,E2
14/02/2021,Oxford,Wigan,2,1,H,2021,E2
14/02/2021,Lincoln,Accrington,2,2,D,2021,E2
16/02/2021,Gillingham,Peterboro,1,3,A,2021,E2
16/02/2021,Blackpool,Rochdale,1,0,H,2021,E2
16/02/2021,Bristol Rvs,Portsmouth,3,1,H,2021,E2
16/02/2021,Ipswich,Northampton,0,0,D,2021,E2
17/02/2021,Wigan,Hull,0,5,A,2021,E2
17/02/2021,Doncaster,Accrington,0,1,A,2021,E2
20/02/2021,Gillingham,Bristol Rvs,2,0,H,2021,E2
20/02/2021,Accrington,Shrewsbury,1,1,D,2021,E2
20/02/2021,Burton,Sunderland,0,3,A,2021,E2
20/02/2021,Doncaster,Hull,3,3,D,2021,E2
20/02/2021,Fleetwood Town,Charlton,1,1,D,2021,E2
20/02/2021,Ipswich,Oxford,0,0,D,2021,E2
20/02/2021,Milton Keynes Dons,Northampton,4,3,H,2021,E2
20/02/2021,Peterboro,AFC Wimbledon,3,0,H,2021,E2
20/02/2021,Portsmouth,Blackpool,0,1,A,2021,E2
20/02/2021,Rochdale,Plymouth,0,0,D,2021,E2
20/02/2021,Swindon,Crewe,2,1,H,2021,E2
20/02/2021,Wigan,Lincoln,1,2,A,2021,E2
23/02/2021,AFC Wimbledon,Gillingham,1,0,H,2021,E2
23/02/2021,Bristol Rvs,Wigan,1,2,A,2021,E2
23/02/2021,Charlton,Burton,1,2,A,2021,E2
23/02/2021,Crewe,Accrington,2,0,H,2021,E2
23/02/2021,Hull,Ipswich,0,1,A,2021,E2
23/02/2021,Lincoln,Swindon,2,2,D,2021,E2
23/02/2021,Northampton,Rochdale,0,0,D,2021,E2
23/02/2021,Oxford,Portsmouth,0,1,A,2021,E2
23/02/2021,Shrewsbury,Milton Keynes Dons,4,2,H,2021,E2
23/02/2021,Sunderland,Fleetwood Town,2,0,H,2021,E2
23/02/2021,Plymouth,Peterboro,0,3,A,2021,E2
27/02/2021,AFC Wimbledon,Hull,0,3,A,2021,E2
27/02/2021,Bristol Rvs,Shrewsbury,2,1,H,2021,E2
27/02/2021,Charlton,Blackpool,0,3,A,2021,E2
27/02/2021,Crewe,Sunderland,2,2,D,2021,E2
27/02/2021,Fleetwood Town,Accrington,1,1,D,2021,E2
27/02/2021,Ipswich,Doncaster,2,1,H,2021,E2
27/02/2021,Milton Keynes Dons,Oxford,1,1,D,2021,E2
27/02/2021,Peterboro,Wigan,2,1,H,2021,E2
27/02/2021,Plymouth,Lincoln,4,3,H,2021,E2
27/02/2021,Portsmouth,Gillingham,1,1,D,2021,E2
27/02/2021,Rochdale,Burton,0,2,A,2021,E2
27/02/2021,Swindon,Northampton,2,1,H,2021,E2
02/03/2021,Gillingham,Milton Keynes Dons,3,2,H,2021,E2
02/03/2021,Wigan,Charlton,0,1,A,2021,E2
02/03/2021,Accrington,Ipswich,1,2,A,2021,E2
02/03/2021,Blackpool,Crewe,1,1,D,2021,E2
02/03/2021,Burton,Bristol Rvs,1,0,H,2021,E2
02/03/2021,Doncaster,Portsmouth,2,1,H,2021,E2
02/03/2021,Hull,Rochdale,2,0,H,2021,E2
02/03/2021,Lincoln,Fleetwood Town,1,2,A,2021,E2
02/03/2021,Northampton,Plymouth,2,0,H,2021,E2
02/03/2021,Oxford,Peterboro,0,0,D,2021,E2
02/03/2021,Shrewsbury,AFC Wimbledon,1,1,D,2021,E2
02/03/2021,Sunderland,Swindon,1,0,H,2021,E2
06/03/2021,Gillingham,Ipswich,3,1,H,2021,E2
06/03/2021,Accrington,Swindon,2,1,H,2021,E2
06/03/2021,Blackpool,AFC Wimbledon,1,1,D,2021,E2
06/03/2021,Burton,Peterboro,2,1,H,2021,E2
06/03/2021,Doncaster,Plymouth,2,1,H,2021,E2
06/03/2021,Hull,Bristol Rvs,2,0,H,2021,E2
06/03/2021,Lincoln,Crewe,3,0,H,2021,E2
06/03/2021,Northampton,Portsmouth,4,1,H,2021,E2
06/03/2021,Oxford,Charlton,0,0,D,2021,E2
06/03/2021,Shrewsbury,Fleetwood Town,0,2,A,2021,E2
06/03/2021,Sunderland,Rochdale,2,0,H,2021,E2
06/03/2021,Wigan,Milton Keynes Dons,3,0,H,2021,E2
09/03/2021,AFC Wimbledon,Burton,0,1,A,2021,E2
09/03/2021,Bristol Rvs,Accrington,4,1,H,2021,E2
09/03/2021,Charlton,Northampton,2,1,H,2021,E2
09/03/2021,Crewe,Doncaster,1,0,H,2021,E2
09/03/2021,Ipswich,Lincoln,1,1,D,2021,E2
09/03/2021,Milton Keynes Dons,Blackpool,0,1,A,2021,E2
09/03/2021,Peterboro,Hull,1,3,A,2021,E2
09/03/2021,Plymouth,Wigan,0,2,A,2021,E2
09/03/2021,Rochdale,Shrewsbury,0,2,A,2021,E2
09/03/2021,Swindon,Oxford,1,2,A,2021,E2
09/03/2021,Fleetwood Town,Gillingham,1,0,H,2021,E2
09/03/2021,Portsmouth,Sunderland,0,2,A,2021,E2
13/03/2021,Swindon,Gillingham,1,3,A,2021,E2
13/03/2021,Blackpool,Fleetwood Town,0,0,D,2021,E2
13/03/2021,Bristol Rvs,AFC Wimbledon,0,0,D,2021,E2
13/03/2021,Charlton,Shrewsbury,1,1,D,2021,E2
13/03/2021,Crewe,Burton,0,3,A,2021,E2
13/03/2021,Doncaster,Northampton,0,0,D,2021,E2
13/03/2021,Hull,Oxford,2,0,H,2021,E2
13/03/2021,Ipswich,Plymouth,1,0,H,2021,E2
13/03/2021,Lincoln,Rochdale,1,2,A,2021,E2
13/03/2021,Milton Keynes Dons,Accrington,3,2,H,2021,E2
16/03/2021,AFC Wimbledon,Wigan,1,1,D,2021,E2
16/03/2021,Blackpool,Burton,1,1,D,2021,E2
16/03/2021,Charlton,Bristol Rvs,3,2,H,2021,E2
16/03/2021,Lincoln,Gillingham,0,3,A,2021,E2
16/03/2021,Milton Keynes Dons,Plymouth,2,1,H,2021,E2
16/03/2021,Oxford,Doncaster,3,0,H,2021,E2
16/03/2021,Peterboro,Portsmouth,1,0,H,2021,E2
16/03/2021,Fleetwood Town,Ipswich,2,0,H,2021,E2
17/03/2021,Accrington,Sunderland,0,2,A,2021,E2
20/03/2021,Portsmouth,Ipswich,2,1,H,2021,E2
20/03/2021,Accrington,Wigan,3,1,H,2021,E2
20/03/2021,AFC Wimbledon,Charlton,2,2,D,2021,E2
20/03/2021,Burton,Milton Keynes Dons,1,2,A,2021,E2
20/03/2021,Fleetwood Town,Swindon,0,2,A,2021,E2
20/03/2021,Gillingham,Doncaster,2,2,D,2021,E2
20/03/2021,Northampton,Crewe,0,1,A,2021,E2
20/03/2021,Oxford,Blackpool,0,2,A,2021,E2
20/03/2021,Plymouth,Bristol Rvs,2,0,H,2021,E2
20/03/2021,Rochdale,Peterboro,3,3,D,2021,E2
20/03/2021,Shrewsbury,Hull,1,1,D,2021,E2
20/03/2021,Sunderland,Lincoln,1,1,D,2021,E2
23/03/2021,Blackpool,Peterboro,3,1,H,2021,E2
23/03/2021,Bristol Rvs,Swindon,0,1,A,2021,E2
23/03/2021,Burton,Shrewsbury,1,2,A,2021,E2
23/03/2021,Northampton,Oxford,1,0,H,2021,E2
26/03/2021,Oxford,Lincoln,2,1,H,2021,E2
27/03/2021,AFC Wimbledon,Northampton,1,0,H,2021,E2
27/03/2021,Blackpool,Plymouth,2,2,D,2021,E2
27/03/2021,Bristol Rvs,Sunderland,0,1,A,2021,E2
27/03/2021,Hull,Gillingham,1,1,D,2021,E2
27/03/2021,Milton Keynes Dons,Doncaster,1,0,H,2021,E2
27/03/2021,Peterboro,Accrington,7,0,H,2021,E2
27/03/2021,Shrewsbury,Portsmouth,1,2,A,2021,E2
27/03/2021,Wigan,Ipswich,0,0,D,2021,E2
