Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,Division
31/08/2024,Birmingham,Wigan,2,1,H,2425,E2
31/08/2024,Bolton,Exeter,0,2,A,2425,E2
31/08/2024,Bristol Rvs,Cambridge,2,0,H,2425,E2
31/08/2024,Crawley Town,Barnsley,0,3,A,2425,E2
31/08/2024,Mansfield,Stockport,1,1,D,2425,E2
31/08/2024,Northampton,Burton,0,0,D,2425,E2
31/08/2024,Peterboro,Wrexham,0,2,A,2425,E2
31/08/2024,Reading,Charlton,2,0,H,2425,E2
31/08/2024,Shrewsbury,Leyton Orient,3,0,H,2425,E2
31/08/2024,Stevenage,Lincoln,0,1,A,2425,E2
07/09/2024,Barnsley,Bristol Rvs,2,1,H,2425,E2
07/09/2024,Charlton,Rotherham,1,1,D,2425,E2
07/09/2024,Wrexham,Shrewsbury,3,0,H,2425,E2
14/09/2024,Mansfield,Cambridge,2,1,H,2425,E2
14/09/2024,Northampton,Wycombe,1,2,A,2425,E2
14/09/2024,Blackpool,Exeter,2,1,H,2425,E2
14/09/2024,Bolton,Huddersfield,0,4,A,2425,E2
14/09/2024,Bristol Rvs,Wigan,0,4,A,2425,E2
14/09/2024,Crawley Town,Stockport,1,1,D,2425,E2
14/09/2024,Peterboro,Lincoln,1,1,D,2425,E2
14/09/2024,Reading,Leyton Orient,0,1,A,2425,E2
14/09/2024,Rotherham,Burton,2,2,D,2425,E2
14/09/2024,Shrewsbury,Charlton,0,1,A,2425,E2
14/09/2024,Stevenage,Barnsley,3,0,H,2425,E2
16/09/2024,Birmingham,Wrexham,3,1,H,2425,E2
21/09/2024,Exeter,Stevenage,2,0,H,2425,E2
21/09/2024,Lincoln,Wigan,0,0,D,2425,E2
21/09/2024,Bolton,Reading,5,2,H,2425,E2
21/09/2024,Burton,Barnsley,1,2,A,2425,E2
21/09/2024,Charlton,Blackpool,1,2,A,2425,E2
21/09/2024,Huddersfield,Northampton,1,3,A,2425,E2
21/09/2024,Mansfield,Shrewsbury,2,1,H,2425,E2
21/09/2024,Peterboro,Bristol Rvs,3,2,H,2425,E2
21/09/2024,Rotherham,Birmingham,0,2,A,2425,E2
21/09/2024,Stockport,Leyton Orient,1,4,A,2425,E2
21/09/2024,Wrexham,Crawley Town,2,1,H,2425,E2
21/09/2024,Wycombe,Cambridge,2,1,H,2425,E2
24/09/2024,Huddersfield,Blackpool,0,2,A,2425,E2
24/09/2024,Leyton Orient,Peterboro,2,2,D,2425,E2
24/09/2024,Wigan,Stevenage,0,0,D,2425,E2
28/09/2024,Crawley Town,Bolton,0,2,A,2425,E2
28/09/2024,Reading,Huddersfield,2,1,H,2425,E2
28/09/2024,Birmingham,Peterboro,3,2,H,2425,E2
28/09/2024,Blackpool,Burton,3,0,H,2425,E2
28/09/2024,Bristol Rvs,Wycombe,1,2,A,2425,E2
28/09/2024,Cambridge,Lincoln,0,2,A,2425,E2
28/09/2024,Leyton Orient,Wrexham,0,0,D,2425,E2
28/09/2024,Northampton,Mansfield,0,2,A,2425,E2
28/09/2024,Shrewsbury,Rotherham,1,1,D,2425,E2
28/09/2024,Stevenage,Charlton,1,0,H,2425,E2
28/09/2024,Wigan,Exeter,0,0,D,2425,E2
28/09/2024,Barnsley,Stockport,1,1,D,2425,E2
01/10/2024,Barnsley,Wycombe,2,2,D,2425,E2
01/10/2024,Birmingham,Huddersfield,1,0,H,2425,E2
01/10/2024,Blackpool,Lincoln,1,1,D,2425,E2
01/10/2024,Bristol Rvs,Charlton,3,2,H,2425,E2
01/10/2024,Cambridge,Rotherham,0,1,A,2425,E2
01/10/2024,Crawley Town,Mansfield,0,2,A,2425,E2
01/10/2024,Leyton Orient,Exeter,0,1,A,2425,E2
01/10/2024,Northampton,Bolton,2,4,A,2425,E2
01/10/2024,Shrewsbury,Stockport,0,2,A,2425,E2
01/10/2024,Stevenage,Wrexham,1,0,H,2425,E2
01/10/2024,Wigan,Peterboro,3,0,H,2425,E2
01/10/2024,Reading,Burton,3,1,H,2425,E2
05/10/2024,Huddersfield,Barnsley,2,0,H,2425,E2
05/10/2024,Peterboro,Stevenage,2,1,H,2425,E2
05/10/2024,Bolton,Shrewsbury,2,2,D,2425,E2
05/10/2024,Burton,Bristol Rvs,1,3,A,2425,E2
05/10/2024,Charlton,Birmingham,1,0,H,2425,E2
05/10/2024,Exeter,Cambridge,1,0,H,2425,E2
05/10/2024,Lincoln,Leyton Orient,2,1,H,2425,E2
05/10/2024,Mansfield,Blackpool,2,0,H,2425,E2
05/10/2024,Rotherham,Reading,2,1,H,2425,E2
05/10/2024,Stockport,Wigan,0,0,D,2425,E2
05/10/2024,Wrexham,Northampton,4,1,H,2425,E2
05/10/2024,Wycombe,Crawley Town,1,0,H,2425,E2
12/10/2024,Crawley Town,Shrewsbury,3,5,A,2425,E2
12/10/2024,Peterboro,Rotherham,3,3,D,2425,E2
17/10/2024,Shrewsbury,Exeter,0,2,A,2425,E2
19/10/2024,Reading,Crawley Town,4,1,H,2425,E2
19/10/2024,Wycombe,Peterboro,3,1,H,2425,E2
19/10/2024,Blackpool,Barnsley,1,2,A,2425,E2
19/10/2024,Bolton,Burton,2,1,H,2425,E2
19/10/2024,Cambridge,Wigan,2,0,H,2425,E2
19/10/2024,Charlton,Stockport,1,1,D,2425,E2
19/10/2024,Huddersfield,Bristol Rvs,3,1,H,2425,E2
19/10/2024,Lincoln,Birmingham,1,3,A,2425,E2
19/10/2024,Mansfield,Stevenage,0,1,A,2425,E2
19/10/2024,Northampton,Leyton Orient,1,0,H,2425,E2
19/10/2024,Rotherham,Wrexham,0,1,A,2425,E2
22/10/2024,Barnsley,Charlton,2,2,D,2425,E2
22/10/2024,Birmingham,Bolton,2,0,H,2425,E2
22/10/2024,Bristol Rvs,Shrewsbury,1,0,H,2425,E2
22/10/2024,Burton,Wycombe,2,3,A,2425,E2
22/10/2024,Crawley Town,Lincoln,3,0,H,2425,E2
22/10/2024,Exeter,Reading,1,2,A,2425,E2
22/10/2024,Leyton Orient,Rotherham,1,0,H,2425,E2
22/10/2024,Peterboro,Blackpool,5,1,H,2425,E2
22/10/2024,Stevenage,Cambridge,0,2,A,2425,E2
22/10/2024,Stockport,Northampton,1,1,D,2425,E2
22/10/2024,Wigan,Mansfield,1,2,A,2425,E2
22/10/2024,Wrexham,Huddersfield,0,0,D,2425,E2
26/10/2024,Mansfield,Birmingham,1,1,D,2425,E2
26/10/2024,Reading,Bristol Rvs,1,0,H,2425,E2
26/10/2024,Bolton,Peterboro,1,0,H,2425,E2
26/10/2024,Cambridge,Burton,1,0,H,2425,E2
26/10/2024,Charlton,Wrexham,2,2,D,2425,E2
26/10/2024,Huddersfield,Exeter,2,0,H,2425,E2
26/10/2024,Lincoln,Stockport,2,1,H,2425,E2
26/10/2024,Northampton,Crawley Town,3,0,H,2425,E2
26/10/2024,Rotherham,Stevenage,2,0,H,2425,E2
26/10/2024,Shrewsbury,Barnsley,0,2,A,2425,E2
26/10/2024,Wycombe,Leyton Orient,3,0,H,2425,E2
28/10/2024,Blackpool,Wigan,2,2,D,2425,E2
29/10/2024,Lincoln,Northampton,2,1,H,2425,E2
29/10/2024,Stevenage,Bolton,1,4,A,2425,E2
29/10/2024,Stockport,Reading,4,1,H,2425,E2
05/11/2024,Burton,Crawley Town,0,0,D,2425,E2
05/11/2024,Stockport,Wycombe,0,5,A,2425,E2
08/11/2024,Barnsley,Rotherham,2,0,H,2425,E2
09/11/2024,Burton,Shrewsbury,2,0,H,2425,E2
09/11/2024,Wrexham,Mansfield,1,0,H,2425,E2
09/11/2024,Birmingham,Northampton,1,1,D,2425,E2
09/11/2024,Bristol Rvs,Lincoln,1,1,D,2425,E2
09/11/2024,Crawley Town,Huddersfield,2,2,D,2425,E2
09/11/2024,Exeter,Charlton,1,0,H,2425,E2
09/11/2024,Leyton Orient,Blackpool,3,0,H,2425,E2
09/11/2024,Peterboro,Cambridge,6,1,H,2425,E2
09/11/2024,Stevenage,Reading,1,1,D,2425,E2
09/11/2024,Stockport,Bolton,5,0,H,2425,E2
09/11/2024,Wigan,Wycombe,0,1,A,2425,E2
16/11/2024,Exeter,Lincoln,0,0,D,2425,E2
16/11/2024,Blackpool,Northampton,0,0,D,2425,E2
16/11/2024,Bristol Rvs,Crawley Town,0,0,D,2425,E2
16/11/2024,Cambridge,Barnsley,1,1,D,2425,E2
16/11/2024,Stockport,Wrexham,1,0,H,2425,E2
23/11/2024,Bolton,Blackpool,2,1,H,2425,E2
23/11/2024,Shrewsbury,Birmingham,3,2,H,2425,E2
23/11/2024,Stevenage,Leyton Orient,0,0,D,2425,E2
23/11/2024,Barnsley,Wigan,0,1,A,2425,E2
23/11/2024,Burton,Stockport,0,3,A,2425,E2
23/11/2024,Crawley Town,Rotherham,1,0,H,2425,E2
23/11/2024,Huddersfield,Charlton,2,1,H,2425,E2
23/11/2024,Lincoln,Wycombe,2,3,A,2425,E2
23/11/2024,Mansfield,Bristol Rvs,0,1,A,2425,E2
23/11/2024,Northampton,Cambridge,0,0,D,2425,E2
23/11/2024,Peterboro,Reading,1,2,A,2425,E2
23/11/2024,Wrexham,Exeter,3,0,H,2425,E2
26/11/2024,Barnsley,Reading,2,2,D,2425,E2
26/11/2024,Bristol Rvs,Blackpool,0,2,A,2425,E2
26/11/2024,Burton,Charlton,0,1,A,2425,E2
26/11/2024,Cambridge,Bolton,1,1,D,2425,E2
26/11/2024,Exeter,Birmingham,0,2,A,2425,E2
26/11/2024,Leyton Orient,Huddersfield,0,2,A,2425,E2
26/11/2024,Wigan,Northampton,2,1,H,2425,E2
26/11/2024,Wrexham,Lincoln,1,0,H,2425,E2
26/11/2024,Wycombe,Mansfield,1,0,H,2425,E2
03/12/2024,Bolton,Mansfield,3,1,H,2425,E2
03/12/2024,Charlton,Crawley Town,1,2,A,2425,E2
03/12/2024,Exeter,Wycombe,2,2,D,2425,E2
03/12/2024,Leyton Orient,Bristol Rvs,3,0,H,2425,E2
03/12/2024,Rotherham,Lincoln,2,1,H,2425,E2
03/12/2024,Stevenage,Northampton,2,0,H,2425,E2
03/12/2024,Wrexham,Barnsley,1,0,H,2425,E2
03/12/2024,Huddersfield,Wigan,1,0,H,2425,E2
03/12/2024,Reading,Cambridge,3,0,H,2425,E2
04/12/2024,Birmingham,Stockport,2,0,H,2425,E2
04/12/2024,Peterboro,Burton,0,1,A,2425,E2
04/12/2024,Shrewsbury,Blackpool,1,2,A,2425,E2
07/12/2024,Lincoln,Charlton,0,0,D,2425,E2
07/12/2024,Wigan,Leyton Orient,0,2,A,2425,E2
07/12/2024,Barnsley,Birmingham,1,2,A,2425,E2
07/12/2024,Burton,Wrexham,0,1,A,2425,E2
07/12/2024,Cambridge,Shrewsbury,4,1,H,2425,E2
07/12/2024,Mansfield,Huddersfield,1,2,A,2425,E2
07/12/2024,Stockport,Exeter,2,0,H,2425,E2
07/12/2024,Wycombe,Reading,1,1,D,2425,E2
09/12/2024,Northampton,Peterboro,2,1,H,2425,E2
14/12/2024,Bolton,Wigan,0,2,A,2425,E2
14/12/2024,Leyton Orient,Burton,0,0,D,2425,E2
14/12/2024,Birmingham,Bristol Rvs,2,0,H,2425,E2
14/12/2024,Charlton,Mansfield,0,0,D,2425,E2
14/12/2024,Exeter,Barnsley,1,2,A,2425,E2
14/12/2024,Huddersfield,Lincoln,2,2,D,2425,E2
14/12/2024,Peterboro,Crawley Town,4,3,H,2425,E2
14/12/2024,Reading,Blackpool,0,3,A,2425,E2
14/12/2024,Rotherham,Northampton,3,0,H,2425,E2
14/12/2024,Shrewsbury,Wycombe,1,4,A,2425,E2
14/12/2024,Stevenage,Stockport,2,1,H,2425,E2
14/12/2024,Wrexham,Cambridge,2,2,D,2425,E2
20/12/2024,Cambridge,Huddersfield,0,4,A,2425,E2
20/12/2024,Stockport,Peterboro,2,1,H,2425,E2
20/12/2024,Wycombe,Bolton,0,0,D,2425,E2
21/12/2024,Bristol Rvs,Wrexham,1,1,D,2425,E2
21/12/2024,Lincoln,Reading,2,0,H,2425,E2
21/12/2024,Barnsley,Leyton Orient,0,4,A,2425,E2
21/12/2024,Blackpool,Stevenage,0,0,D,2425,E2
21/12/2024,Burton,Exeter,1,2,A,2425,E2
21/12/2024,Mansfield,Rotherham,1,0,H,2425,E2
21/12/2024,Northampton,Charlton,0,5,A,2425,E2
21/12/2024,Wigan,Shrewsbury,2,2,D,2425,E2
23/12/2024,Crawley Town,Birmingham,0,1,A,2425,E2
26/12/2024,Leyton Orient,Crawley Town,3,0,H,2425,E2
26/12/2024,Birmingham,Burton,2,0,H,2425,E2
26/12/2024,Bolton,Barnsley,1,2,A,2425,E2
26/12/2024,Charlton,Cambridge,2,1,H,2425,E2
26/12/2024,Exeter,Bristol Rvs,3,1,H,2425,E2
26/12/2024,Huddersfield,Stockport,1,0,H,2425,E2
26/12/2024,Peterboro,Mansfield,0,3,A,2425,E2
26/12/2024,Reading,Northampton,4,1,H,2425,E2
26/12/2024,Rotherham,Wigan,0,1,A,2425,E2
26/12/2024,Shrewsbury,Lincoln,1,0,H,2425,E2
26/12/2024,Stevenage,Wycombe,0,3,A,2425,E2
26/12/2024,Wrexham,Blackpool,2,1,H,2425,E2
29/12/2024,Charlton,Wycombe,2,1,H,2425,E2
29/12/2024,Rotherham,Stockport,1,1,D,2425,E2
29/12/2024,Birmingham,Blackpool,0,0,D,2425,E2
29/12/2024,Bolton,Lincoln,3,0,H,2425,E2
29/12/2024,Exeter,Crawley Town,4,4,D,2425,E2
29/12/2024,Huddersfield,Burton,1,1,D,2425,E2
29/12/2024,Leyton Orient,Cambridge,2,0,H,2425,E2
29/12/2024,Peterboro,Barnsley,1,3,A,2425,E2
29/12/2024,Reading,Mansfield,2,1,H,2425,E2
29/12/2024,Shrewsbury,Northampton,1,1,D,2425,E2
29/12/2024,Stevenage,Bristol Rvs,3,0,H,2425,E2
29/12/2024,Wrexham,Wigan,2,1,H,2425,E2
01/01/2025,Barnsley,Wrexham,2,1,H,2425,E2
01/01/2025,Blackpool,Shrewsbury,1,1,D,2425,E2
01/01/2025,Bristol Rvs,Leyton Orient,2,3,A,2425,E2
01/01/2025,Burton,Peterboro,2,2,D,2425,E2
01/01/2025,Cambridge,Reading,1,3,A,2425,E2
01/01/2025,Lincoln,Rotherham,0,1,A,2425,E2
01/01/2025,Mansfield,Bolton,2,1,H,2425,E2
01/01/2025,Northampton,Stevenage,0,0,D,2425,E2
01/01/2025,Stockport,Birmingham,1,1,D,2425,E2
01/01/2025,Wycombe,Exeter,2,1,H,2425,E2
04/01/2025,Burton,Northampton,0,1,A,2425,E2
04/01/2025,Cambridge,Bristol Rvs,0,1,A,2425,E2
04/01/2025,Barnsley,Crawley Town,3,0,H,2425,E2
04/01/2025,Charlton,Reading,0,0,D,2425,E2
04/01/2025,Exeter,Bolton,1,2,A,2425,E2
04/01/2025,Huddersfield,Rotherham,0,0,D,2425,E2
04/01/2025,Leyton Orient,Shrewsbury,1,0,H,2425,E2
04/01/2025,Lincoln,Stevenage,0,0,D,2425,E2
04/01/2025,Stockport,Mansfield,1,2,A,2425,E2
04/01/2025,Wigan,Birmingham,0,3,A,2425,E2
04/01/2025,Wrexham,Peterboro,1,0,H,2425,E2
04/01/2025,Wycombe,Blackpool,1,1,D,2425,E2
07/01/2025,Wycombe,Huddersfield,0,1,A,2425,E2
11/01/2025,Rotherham,Bolton,3,1,H,2425,E2
16/01/2025,Shrewsbury,Wrexham,2,1,H,2425,E2
18/01/2025,Blackpool,Huddersfield,2,2,D,2425,E2
18/01/2025,Peterboro,Leyton Orient,0,0,D,2425,E2
18/01/2025,Northampton,Lincoln,0,1,A,2425,E2
18/01/2025,Birmingham,Exeter,1,0,H,2425,E2
18/01/2025,Bolton,Cambridge,2,2,D,2425,E2
18/01/2025,Bristol Rvs,Barnsley,3,1,H,2425,E2
18/01/2025,Crawley Town,Burton,1,1,D,2425,E2
18/01/2025,Mansfield,Wycombe,1,2,A,2425,E2
18/01/2025,Reading,Stockport,1,3,A,2425,E2
18/01/2025,Rotherham,Charlton,4,2,H,2425,E2
18/01/2025,Stevenage,Wigan,1,2,A,2425,E2
21/01/2025,Bolton,Charlton,1,2,A,2425,E2
21/01/2025,Peterboro,Exeter,1,1,D,2425,E2
21/01/2025,Wigan,Burton,1,2,A,2425,E2
23/01/2025,Wrexham,Birmingham,1,1,D,2425,E2
25/01/2025,Cambridge,Mansfield,3,2,H,2425,E2
25/01/2025,Huddersfield,Bolton,0,1,A,2425,E2
25/01/2025,Barnsley,Stevenage,0,1,A,2425,E2
25/01/2025,Burton,Rotherham,4,2,H,2425,E2
25/01/2025,Charlton,Shrewsbury,1,0,H,2425,E2
25/01/2025,Exeter,Blackpool,1,3,A,2425,E2
25/01/2025,Leyton Orient,Reading,2,0,H,2425,E2
25/01/2025,Lincoln,Peterboro,5,1,H,2425,E2
25/01/2025,Stockport,Crawley Town,2,0,H,2425,E2
25/01/2025,Wigan,Bristol Rvs,2,0,H,2425,E2
25/01/2025,Wycombe,Northampton,0,0,D,2425,E2
28/01/2025,Bolton,Northampton,3,1,H,2425,E2
28/01/2025,Burton,Reading,3,2,H,2425,E2
28/01/2025,Charlton,Bristol Rvs,2,0,H,2425,E2
28/01/2025,Exeter,Leyton Orient,2,6,A,2425,E2
28/01/2025,Lincoln,Blackpool,0,2,A,2425,E2
28/01/2025,Mansfield,Crawley Town,0,1,A,2425,E2
28/01/2025,Peterboro,Wigan,1,0,H,2425,E2
28/01/2025,Rotherham,Cambridge,2,1,H,2425,E2
28/01/2025,Stockport,Shrewsbury,1,0,H,2425,E2
28/01/2025,Wrexham,Stevenage,2,3,A,2425,E2
28/01/2025,Wycombe,Barnsley,2,1,H,2425,E2
28/01/2025,Huddersfield,Birmingham,0,1,A,2425,E2
01/02/2025,Barnsley,Burton,0,0,D,2425,E2
01/02/2025,Stevenage,Exeter,4,1,H,2425,E2
01/02/2025,Birmingham,Rotherham,2,1,H,2425,E2
01/02/2025,Blackpool,Charlton,2,2,D,2425,E2
01/02/2025,Cambridge,Wycombe,1,1,D,2425,E2
01/02/2025,Crawley Town,Wrexham,1,2,A,2425,E2
01/02/2025,Leyton Orient,Stockport,0,1,A,2425,E2
01/02/2025,Northampton,Huddersfield,3,2,H,2425,E2
01/02/2025,Reading,Bolton,1,0,H,2425,E2
01/02/2025,Shrewsbury,Mansfield,2,1,H,2425,E2
01/02/2025,Wigan,Lincoln,1,1,D,2425,E2
02/02/2025,Bristol Rvs,Peterboro,3,1,H,2425,E2
07/02/2025,Mansfield,Northampton,0,1,A,2425,E2
08/02/2025,Charlton,Stevenage,2,0,H,2425,E2
08/02/2025,Stockport,Barnsley,2,1,H,2425,E2
08/02/2025,Bolton,Crawley Town,4,3,H,2425,E2
08/02/2025,Burton,Blackpool,1,1,D,2425,E2
08/02/2025,Huddersfield,Reading,0,0,D,2425,E2
08/02/2025,Lincoln,Cambridge,1,1,D,2425,E2
08/02/2025,Rotherham,Shrewsbury,1,2,A,2425,E2
11/02/2025,Birmingham,Cambridge,4,0,H,2425,E2
11/02/2025,Blackpool,Rotherham,0,0,D,2425,E2
11/02/2025,Bristol Rvs,Stockport,1,1,D,2425,E2
11/02/2025,Charlton,Peterboro,2,1,H,2425,E2
11/02/2025,Crawley Town,Stevenage,3,1,H,2425,E2
11/02/2025,Leyton Orient,Mansfield,3,0,H,2425,E2
11/02/2025,Reading,Shrewsbury,1,1,D,2425,E2
15/02/2025,Cambridge,Exeter,0,1,A,2425,E2
15/02/2025,Northampton,Wrexham,0,2,A,2425,E2
15/02/2025,Barnsley,Huddersfield,1,2,A,2425,E2
15/02/2025,Birmingham,Charlton,1,0,H,2425,E2
15/02/2025,Blackpool,Mansfield,3,3,D,2425,E2
15/02/2025,Bristol Rvs,Burton,3,1,H,2425,E2
15/02/2025,Crawley Town,Wycombe,1,1,D,2425,E2
15/02/2025,Leyton Orient,Lincoln,3,2,H,2425,E2
15/02/2025,Reading,Rotherham,2,1,H,2425,E2
15/02/2025,Shrewsbury,Bolton,2,3,A,2425,E2
15/02/2025,Stevenage,Peterboro,1,1,D,2425,E2
15/02/2025,Wigan,Stockport,0,2,A,2425,E2
18/02/2025,Crawley Town,Wigan,1,1,D,2425,E2
18/02/2025,Mansfield,Lincoln,0,3,A,2425,E2
18/02/2025,Shrewsbury,Huddersfield,0,1,A,2425,E2
18/02/2025,Stevenage,Burton,0,1,A,2425,E2
18/02/2025,Wrexham,Leyton Orient,1,2,A,2425,E2
18/02/2025,Wycombe,Bristol Rvs,2,0,H,2425,E2
22/02/2025,Reading,Birmingham,0,0,D,2425,E2
22/02/2025,Rotherham,Barnsley,0,1,A,2425,E2
22/02/2025,Blackpool,Crawley Town,3,1,H,2425,E2
22/02/2025,Bolton,Leyton Orient,2,1,H,2425,E2
22/02/2025,Cambridge,Stockport,2,0,H,2425,E2
22/02/2025,Charlton,Exeter,3,0,H,2425,E2
22/02/2025,Huddersfield,Peterboro,0,1,A,2425,E2
22/02/2025,Lincoln,Burton,0,1,A,2425,E2
22/02/2025,Northampton,Bristol Rvs,2,1,H,2425,E2
22/02/2025,Shrewsbury,Stevenage,0,1,A,2425,E2
22/02/2025,Wycombe,Wigan,0,0,D,2425,E2
23/02/2025,Mansfield,Wrexham,1,2,A,2425,E2
25/02/2025,Birmingham,Leyton Orient,2,0,H,2425,E2
25/02/2025,Northampton,Barnsley,1,2,A,2425,E2
25/02/2025,Wigan,Huddersfield,2,1,H,2425,E2
01/03/2025,Birmingham,Wycombe,1,0,H,2425,E2
01/03/2025,Wrexham,Bolton,0,0,D,2425,E2
01/03/2025,Barnsley,Lincoln,4,3,H,2425,E2
01/03/2025,Bristol Rvs,Rotherham,2,3,A,2425,E2
01/03/2025,Burton,Mansfield,1,1,D,2425,E2
01/03/2025,Crawley Town,Cambridge,0,2,A,2425,E2
01/03/2025,Exeter,Northampton,1,1,D,2425,E2
01/03/2025,Leyton Orient,Charlton,1,2,A,2425,E2
01/03/2025,Peterboro,Shrewsbury,3,1,H,2425,E2
01/03/2025,Stevenage,Huddersfield,1,2,A,2425,E2
01/03/2025,Stockport,Blackpool,2,1,H,2425,E2
01/03/2025,Wigan,Reading,1,2,A,2425,E2
04/03/2025,Blackpool,Peterboro,0,0,D,2425,E2
04/03/2025,Bolton,Birmingham,3,1,H,2425,E2
04/03/2025,Cambridge,Stevenage,0,1,A,2425,E2
04/03/2025,Charlton,Barnsley,1,0,H,2425,E2
04/03/2025,Huddersfield,Wrexham,0,1,A,2425,E2
04/03/2025,Lincoln,Crawley Town,4,1,H,2425,E2
04/03/2025,Mansfield,Wigan,0,0,D,2425,E2
04/03/2025,Northampton,Stockport,1,1,D,2425,E2
04/03/2025,Rotherham,Leyton Orient,1,0,H,2425,E2
04/03/2025,Shrewsbury,Bristol Rvs,0,0,D,2425,E2
04/03/2025,Reading,Exeter,0,0,D,2425,E2
04/03/2025,Wycombe,Burton,2,0,H,2425,E2
08/03/2025,Crawley Town,Reading,1,1,D,2425,E2
08/03/2025,Stockport,Charlton,0,0,D,2425,E2
08/03/2025,Barnsley,Blackpool,0,3,A,2425,E2
08/03/2025,Birmingham,Lincoln,1,0,H,2425,E2
08/03/2025,Bristol Rvs,Huddersfield,1,0,H,2425,E2
08/03/2025,Burton,Bolton,1,2,A,2425,E2
08/03/2025,Exeter,Shrewsbury,2,0,H,2425,E2
08/03/2025,Leyton Orient,Northampton,1,2,A,2425,E2
08/03/2025,Peterboro,Wycombe,1,1,D,2425,E2
08/03/2025,Stevenage,Mansfield,1,1,D,2425,E2
08/03/2025,Wigan,Cambridge,1,0,H,2425,E2
08/03/2025,Wrexham,Rotherham,1,0,H,2425,E2
11/03/2025,Birmingham,Stevenage,2,1,H,2425,E2
11/03/2025,Blackpool,Cambridge,2,1,H,2425,E2
11/03/2025,Bristol Rvs,Bolton,3,2,H,2425,E2
11/03/2025,Crawley Town,Charlton,0,1,A,2425,E2
11/03/2025,Exeter,Mansfield,2,0,H,2425,E2
11/03/2025,Reading,Wrexham,2,0,H,2425,E2
15/03/2025,Bolton,Stockport,0,1,A,2425,E2
15/03/2025,Cambridge,Peterboro,0,1,A,2425,E2
15/03/2025,Blackpool,Leyton Orient,1,2,A,2425,E2
15/03/2025,Charlton,Wigan,2,1,H,2425,E2
15/03/2025,Huddersfield,Crawley Town,5,1,H,2425,E2
15/03/2025,Lincoln,Bristol Rvs,5,0,H,2425,E2
15/03/2025,Mansfield,Barnsley,2,1,H,2425,E2
15/03/2025,Northampton,Birmingham,1,1,D,2425,E2
15/03/2025,Reading,Stevenage,1,1,D,2425,E2
15/03/2025,Rotherham,Exeter,1,1,D,2425,E2
15/03/2025,Shrewsbury,Burton,0,2,A,2425,E2
15/03/2025,Wycombe,Wrexham,0,1,A,2425,E2
18/03/2025,Rotherham,Wycombe,2,3,A,2425,E2
22/03/2025,Barnsley,Cambridge,1,1,D,2425,E2
22/03/2025,Crawley Town,Bristol Rvs,1,0,H,2425,E2
22/03/2025,Lincoln,Exeter,0,0,D,2425,E2
22/03/2025,Northampton,Blackpool,0,2,A,2425,E2
22/03/2025,Peterboro,Charlton,3,0,H,2425,E2
22/03/2025,Wrexham,Stockport,1,0,H,2425,E2
27/03/2025,Leyton Orient,Stevenage,1,0,H,2425,E2
29/03/2025,Charlton,Huddersfield,4,0,H,2425,E2
