Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,Division,filename
1993-08-14,Bristol Rvs,Bournemouth,0.0,1.0,A,9394,E2,data/E2/E2_9394.csv
1993-08-14,Charlton,Birmingham,1.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-14,Crystal Palace,Tranmere,0.0,0.0,D,9394,E1,data/E1/E1_9394.csv
1993-08-14,Derby,Sunderland,5.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-14,Grimsby,Bolton,0.0,0.0,D,9394,E1,data/E1/E1_9394.csv
1993-08-14,Leicester,Peterboro,2.0,1.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-14,Luton,Watford,2.0,1.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-14,Notts County,Middlesbrough,2.0,3.0,A,9394,E1,data/E1/E1_9394.csv
1993-08-14,Stoke,Millwall,1.0,2.0,A,9394,E1,data/E1/E1_9394.csv
1993-08-14,Barnsley,West Brom,1.0,1.0,D,9394,E1,data/E1/E1_9394.csv
1993-08-14,Wolves,Bristol City,3.0,1.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-14,Carlisle,Wycombe,2.0,2.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-14,Chester,Doncaster,0.0,1.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-14,Colchester,Lincoln,1.0,0.0,H,9394,E3,data/E3/E3_9394.csv
1993-08-14,Darlington,Rochdale,1.0,1.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-14,Gillingham,Chesterfield,0.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-14,Hereford,Scarborough,0.0,1.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-14,Mansfield,Shrewsbury,1.0,0.0,H,9394,E3,data/E3/E3_9394.csv
1993-08-14,Preston,Crewe,0.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-14,Bury,Northampton,0.0,0.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-14,Walsall,Torquay,1.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-14,Barnet,Hull,1.0,2.0,A,9394,E2,data/E2/E2_9394.csv
1993-08-14,Brentford,Exeter,2.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-14,West Ham,Wimbledon,0.0,2.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-14,Southampton,Everton,0.0,2.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-14,Sheffield United,Swindon,3.0,1.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-14,Oldham,Ipswich,0.0,3.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-14,Newcastle,Tottenham,0.0,1.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-14,Man City,Leeds,1.0,1.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-14,Liverpool,Sheffield Weds,2.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-14,Chelsea,Blackburn,1.0,2.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-14,Bradford,Brighton,2.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-14,Aston Villa,QPR,4.0,1.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-14,York,Swansea,2.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-14,Wrexham,Rotherham,3.0,3.0,D,9394,E2,data/E2/E2_9394.csv
1993-08-14,Plymouth,Stockport,2.0,3.0,A,9394,E2,data/E2/E2_9394.csv
1993-08-14,Huddersfield,Reading,0.0,3.0,A,9394,E2,data/E2/E2_9394.csv
1993-08-14,Hartlepool,Fulham,0.0,1.0,A,9394,E2,data/E2/E2_9394.csv
1993-08-14,Cardiff,Leyton Orient,2.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-14,Cambridge,Blackpool,3.0,2.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-14,Burnley,Port Vale,2.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-14,Arsenal,Coventry,0.0,3.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-14,Wigan,Scunthorpe,0.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-14,Oxford,Portsmouth,3.0,2.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-15,Norwich,Man United,0.0,2.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-15,Southend,Nott'm Forest,1.0,1.0,D,9394,E1,data/E1/E1_9394.csv
1993-08-16,Tottenham,Arsenal,0.0,1.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-17,Peterboro,Barnsley,4.0,1.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-17,Portsmouth,Charlton,1.0,2.0,A,9394,E1,data/E1/E1_9394.csv
1993-08-17,Leeds,West Ham,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-17,Ipswich,Southampton,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-17,Wimbledon,Chelsea,1.0,1.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-17,Everton,Man City,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-18,QPR,Liverpool,1.0,3.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-18,Nott'm Forest,Derby,1.0,1.0,D,9394,E1,data/E1/E1_9394.csv
1993-08-18,Swindon,Oldham,0.0,1.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-18,Blackburn,Norwich,2.0,3.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-18,Coventry,Newcastle,2.0,1.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-18,Man United,Sheffield United,3.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-18,Sheffield Weds,Aston Villa,0.0,0.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-21,Everton,Sheffield United,4.0,2.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-21,Ipswich,Chelsea,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-21,Man United,Newcastle,1.0,1.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-21,QPR,Southampton,2.0,1.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-21,Sheffield Weds,Arsenal,0.0,1.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-21,Tottenham,Man City,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-21,Wimbledon,Aston Villa,2.0,2.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-21,Peterboro,Notts County,1.0,1.0,D,9394,E1,data/E1/E1_9394.csv
1993-08-21,Watford,Barnsley,0.0,2.0,A,9394,E1,data/E1/E1_9394.csv
1993-08-21,Portsmouth,Luton,1.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-21,Tranmere,Leicester,1.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-21,Sunderland,Charlton,4.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-21,Bolton,Stoke,1.0,1.0,D,9394,E1,data/E1/E1_9394.csv
1993-08-21,Bristol City,Crystal Palace,2.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-21,Middlesbrough,Derby,3.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-21,Nott'm Forest,Grimsby,5.0,3.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-21,West Brom,Oxford,3.0,1.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-21,Coventry,West Ham,1.0,1.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-21,Leeds,Norwich,0.0,4.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-21,Chesterfield,Hereford,3.0,1.0,H,9394,E3,data/E3/E3_9394.csv
1993-08-21,Swansea,Wrexham,3.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-21,Stockport,Cambridge,3.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-21,Rotherham,Huddersfield,2.0,3.0,A,9394,E2,data/E2/E2_9394.csv
1993-08-21,Reading,Burnley,2.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-21,Port Vale,Barnet,6.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-21,Leyton Orient,Bristol Rvs,1.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-21,Hull,Plymouth,2.0,2.0,D,9394,E2,data/E2/E2_9394.csv
1993-08-21,Fulham,Cardiff,1.0,3.0,A,9394,E2,data/E2/E2_9394.csv
1993-08-21,Exeter,York,1.0,2.0,A,9394,E2,data/E2/E2_9394.csv
1993-08-21,Brighton,Hartlepool,1.0,1.0,D,9394,E2,data/E2/E2_9394.csv
1993-08-21,Blackburn,Oldham,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-21,Blackpool,Brentford,1.0,1.0,D,9394,E2,data/E2/E2_9394.csv
1993-08-21,Wycombe,Chester,1.0,0.0,H,9394,E3,data/E3/E3_9394.csv
1993-08-21,Torquay,Wigan,1.0,1.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-21,Shrewsbury,Walsall,1.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-21,Bournemouth,Bradford,1.0,1.0,D,9394,E2,data/E2/E2_9394.csv
1993-08-21,Doncaster,Carlisle,0.0,0.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-21,Crewe,Colchester,2.0,1.0,H,9394,E3,data/E3/E3_9394.csv
1993-08-21,Lincoln,Darlington,1.0,1.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-21,Scarborough,Preston,3.0,4.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-21,Scunthorpe,Bury,1.0,1.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-21,Rochdale,Gillingham,3.0,0.0,H,9394,E3,data/E3/E3_9394.csv
1993-08-22,Swindon,Liverpool,0.0,5.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-22,Birmingham,Wolves,2.0,2.0,D,9394,E1,data/E1/E1_9394.csv
1993-08-22,Millwall,Southend,1.0,4.0,A,9394,E1,data/E1/E1_9394.csv
1993-08-23,Aston Villa,Man United,1.0,2.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-24,Arsenal,Leeds,2.0,1.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-24,Man City,Blackburn,0.0,2.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-24,Crystal Palace,Nott'm Forest,2.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-24,Oldham,Coventry,3.0,3.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-24,Sheffield United,Wimbledon,2.0,1.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-24,Barnsley,Middlesbrough,1.0,4.0,A,9394,E1,data/E1/E1_9394.csv
1993-08-24,Charlton,Tranmere,3.0,1.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-24,Grimsby,Portsmouth,1.0,1.0,D,9394,E1,data/E1/E1_9394.csv
1993-08-25,Newcastle,Everton,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-25,Chelsea,QPR,2.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-25,Southampton,Swindon,5.0,1.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-25,Liverpool,Tottenham,1.0,2.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-25,Wolves,Millwall,2.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-25,West Ham,Sheffield Weds,2.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-25,Norwich,Ipswich,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-27,Man City,Coventry,1.0,1.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-28,Barnet,Swansea,0.0,1.0,A,9394,E2,data/E2/E2_9394.csv
1993-08-28,York,Rotherham,0.0,0.0,D,9394,E2,data/E2/E2_9394.csv
1993-08-28,Walsall,Doncaster,1.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-28,Wigan,Wycombe,1.0,1.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-28,Burnley,Leyton Orient,4.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-28,Cambridge,Hull,3.0,4.0,A,9394,E2,data/E2/E2_9394.csv
1993-08-28,Cardiff,Brighton,2.0,2.0,D,9394,E2,data/E2/E2_9394.csv
1993-08-28,Wolves,Middlesbrough,2.0,3.0,A,9394,E1,data/E1/E1_9394.csv
1993-08-28,Stoke,West Brom,1.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-28,Southend,Peterboro,3.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-28,Oxford,Watford,2.0,3.0,A,9394,E1,data/E1/E1_9394.csv
1993-08-28,Mansfield,Scunthorpe,0.0,1.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-28,Luton,Nott'm Forest,1.0,2.0,A,9394,E1,data/E1/E1_9394.csv
1993-08-28,Leicester,Millwall,4.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-28,Grimsby,Tranmere,0.0,0.0,D,9394,E1,data/E1/E1_9394.csv
1993-08-28,Derby,Bristol City,1.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-28,Crystal Palace,Portsmouth,5.0,1.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-28,Charlton,Bolton,3.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-28,Barnsley,Birmingham,2.0,3.0,A,9394,E1,data/E1/E1_9394.csv
1993-08-28,Hartlepool,Bournemouth,1.0,1.0,D,9394,E2,data/E2/E2_9394.csv
1993-08-28,Huddersfield,Stockport,1.0,1.0,D,9394,E2,data/E2/E2_9394.csv
1993-08-28,Plymouth,Port Vale,2.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-28,Hereford,Lincoln,1.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-28,Bradford,Exeter,6.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-28,Notts County,Sunderland,1.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-28,Preston,Shrewsbury,6.0,1.0,H,9394,E3,data/E3/E3_9394.csv
1993-08-28,Aston Villa,Tottenham,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-28,Gillingham,Scarborough,2.0,2.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-28,Bristol Rvs,Fulham,2.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-28,Brentford,Reading,1.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-28,Darlington,Torquay,1.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-28,Colchester,Northampton,3.0,2.0,H,9394,E3,data/E3/E3_9394.csv
1993-08-28,Chester,Chesterfield,3.0,1.0,H,9394,E3,data/E3/E3_9394.csv
1993-08-28,Carlisle,Rochdale,0.0,1.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-28,Bury,Crewe,1.0,0.0,H,9394,E3,data/E3/E3_9394.csv
1993-08-28,Arsenal,Everton,2.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-28,West Ham,QPR,0.0,4.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-28,Southampton,Man United,1.0,3.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-28,Sheffield United,Ipswich,1.0,1.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-28,Wrexham,Blackpool,2.0,3.0,A,9394,E2,data/E2/E2_9394.csv
1993-08-28,Chelsea,Sheffield Weds,1.0,1.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-28,Liverpool,Leeds,2.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-28,Norwich,Swindon,0.0,0.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-28,Oldham,Wimbledon,1.0,1.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-29,Newcastle,Blackburn,1.0,1.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-30,Leeds,Oldham,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-31,Swansea,Huddersfield,1.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-31,Chesterfield,Mansfield,0.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-31,Colchester,Shrewsbury,3.0,3.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-31,Crewe,Northampton,3.0,1.0,H,9394,E3,data/E3/E3_9394.csv
1993-08-31,Lincoln,Chester,0.0,3.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-31,Leyton Orient,Hartlepool,1.0,2.0,A,9394,E2,data/E2/E2_9394.csv
1993-08-31,Port Vale,Cambridge,2.0,2.0,D,9394,E2,data/E2/E2_9394.csv
1993-08-31,Rotherham,Burnley,3.0,2.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-31,Stockport,Bradford,4.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-31,Gillingham,Doncaster,0.0,0.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-31,Hereford,Wycombe,3.0,4.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-31,Hull,Brentford,1.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-31,Darlington,Scarborough,0.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-31,Walsall,Scunthorpe,0.0,0.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-31,Exeter,Cardiff,2.0,2.0,D,9394,E2,data/E2/E2_9394.csv
1993-08-31,Torquay,Carlisle,1.0,1.0,D,9394,E3,data/E3/E3_9394.csv
1993-08-31,Wimbledon,Southampton,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-08-31,Ipswich,Newcastle,1.0,1.0,D,9394,E0,data/E0/E0_9394.csv
1993-08-31,Everton,Aston Villa,0.0,1.0,A,9394,E0,data/E0/E0_9394.csv
1993-08-31,Rochdale,Wigan,1.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-08-31,Bournemouth,York,3.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-31,Preston,Bury,3.0,1.0,H,9394,E3,data/E3/E3_9394.csv
1993-08-31,Blackpool,Plymouth,2.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-08-31,Fulham,Wrexham,0.0,0.0,D,9394,E2,data/E2/E2_9394.csv
1993-08-31,Bolton,Oxford,1.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-08-31,Birmingham,Crystal Palace,2.0,4.0,A,9394,E1,data/E1/E1_9394.csv
1993-09-01,West Brom,Southend,2.0,2.0,D,9394,E1,data/E1/E1_9394.csv
1993-09-01,Tottenham,Chelsea,1.0,1.0,D,9394,E0,data/E0/E0_9394.csv
1993-09-01,Swindon,Man City,1.0,3.0,A,9394,E0,data/E0/E0_9394.csv
1993-09-01,Sheffield Weds,Norwich,3.0,3.0,D,9394,E0,data/E0/E0_9394.csv
1993-09-01,QPR,Sheffield United,2.0,1.0,H,9394,E0,data/E0/E0_9394.csv
1993-09-01,Man United,West Ham,3.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-09-01,Reading,Barnet,4.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-01,Blackburn,Arsenal,1.0,1.0,D,9394,E0,data/E0/E0_9394.csv
1993-09-01,Brighton,Bristol Rvs,0.0,2.0,A,9394,E2,data/E2/E2_9394.csv
1993-09-01,Coventry,Liverpool,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-09-04,Shrewsbury,Bury,1.0,0.0,H,9394,E3,data/E3/E3_9394.csv
1993-09-04,Hull,Bristol Rvs,3.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-04,Scunthorpe,Hereford,1.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-09-04,Scarborough,Carlisle,0.0,3.0,A,9394,E3,data/E3/E3_9394.csv
1993-09-04,Northampton,Walsall,0.0,1.0,A,9394,E3,data/E3/E3_9394.csv
1993-09-04,Lincoln,Preston,0.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-09-04,Doncaster,Wigan,3.0,1.0,H,9394,E3,data/E3/E3_9394.csv
1993-09-04,Crewe,Mansfield,2.0,1.0,H,9394,E3,data/E3/E3_9394.csv
1993-09-04,Chesterfield,Darlington,1.0,1.0,D,9394,E3,data/E3/E3_9394.csv
1993-09-04,Rochdale,Chester,2.0,0.0,H,9394,E3,data/E3/E3_9394.csv
1993-09-04,Birmingham,Derby,3.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-04,Blackpool,Barnet,3.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-04,Leyton Orient,York,2.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-04,Port Vale,Cardiff,2.0,2.0,D,9394,E2,data/E2/E2_9394.csv
1993-09-04,Reading,Cambridge,3.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-04,Rotherham,Brentford,2.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-04,Stockport,Wrexham,1.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-04,Swansea,Plymouth,0.0,1.0,A,9394,E2,data/E2/E2_9394.csv
1993-09-04,Peterboro,Grimsby,1.0,2.0,A,9394,E1,data/E1/E1_9394.csv
1993-09-04,Portsmouth,Stoke,3.0,3.0,D,9394,E1,data/E1/E1_9394.csv
1993-09-04,Fulham,Bradford,1.0,1.0,D,9394,E2,data/E2/E2_9394.csv
1993-09-04,Tranmere,Notts County,3.0,1.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-04,Millwall,Barnsley,2.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-04,Wycombe,Gillingham,1.0,1.0,D,9394,E3,data/E3/E3_9394.csv
1993-09-04,Torquay,Colchester,3.0,3.0,D,9394,E3,data/E3/E3_9394.csv
1993-09-04,Exeter,Hartlepool,2.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-04,Bristol City,Southend,2.0,1.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-04,Bournemouth,Burnley,1.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-04,Watford,Charlton,2.0,2.0,D,9394,E1,data/E1/E1_9394.csv
1993-09-04,Brighton,Huddersfield,2.0,2.0,D,9394,E2,data/E2/E2_9394.csv
1993-09-05,West Brom,Wolves,3.0,2.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-07,Watford,Wolves,1.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-11,Man City,QPR,3.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-09-11,Cambridge,Rotherham,0.0,1.0,A,9394,E2,data/E2/E2_9394.csv
1993-09-11,Chelsea,Man United,1.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-09-11,Aston Villa,Coventry,0.0,0.0,D,9394,E0,data/E0/E0_9394.csv
1993-09-11,Arsenal,Ipswich,4.0,0.0,H,9394,E0,data/E0/E0_9394.csv
1993-09-11,Oldham,Everton,0.0,1.0,A,9394,E0,data/E0/E0_9394.csv
1993-09-11,Sheffield United,Tottenham,2.0,2.0,D,9394,E0,data/E0/E0_9394.csv
1993-09-11,Southampton,Leeds,0.0,2.0,A,9394,E0,data/E0/E0_9394.csv
1993-09-11,West Ham,Swindon,0.0,0.0,D,9394,E0,data/E0/E0_9394.csv
1993-09-11,Norwich,Wimbledon,0.0,1.0,A,9394,E0,data/E0/E0_9394.csv
1993-09-11,Wrexham,Reading,3.0,2.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-11,Plymouth,Leyton Orient,3.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-11,Barnet,Bournemouth,1.0,2.0,A,9394,E2,data/E2/E2_9394.csv
1993-09-11,Bradford,Blackpool,2.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-11,Brentford,Swansea,1.0,1.0,D,9394,E2,data/E2/E2_9394.csv
1993-09-11,Bristol Rvs,Port Vale,2.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-11,Burnley,Fulham,3.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-11,Cardiff,Hull,3.0,4.0,A,9394,E2,data/E2/E2_9394.csv
1993-09-11,York,Brighton,3.0,1.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-11,Huddersfield,Exeter,0.0,1.0,A,9394,E2,data/E2/E2_9394.csv
1993-09-11,Stoke,Tranmere,1.0,2.0,A,9394,E1,data/E1/E1_9394.csv
1993-09-11,Oxford,Bristol City,4.0,2.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-11,Notts County,West Brom,1.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-11,Luton,Bolton,0.0,2.0,A,9394,E1,data/E1/E1_9394.csv
1993-09-11,Grimsby,Watford,2.0,2.0,D,9394,E1,data/E1/E1_9394.csv
1993-09-11,Wigan,Scarborough,1.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-09-11,Walsall,Crewe,2.0,2.0,D,9394,E3,data/E3/E3_9394.csv
1993-09-11,Preston,Doncaster,3.0,1.0,H,9394,E3,data/E3/E3_9394.csv
1993-09-11,Southend,Middlesbrough,1.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-11,Mansfield,Lincoln,1.0,0.0,H,9394,E3,data/E3/E3_9394.csv
1993-09-11,Gillingham,Torquay,2.0,2.0,D,9394,E3,data/E3/E3_9394.csv
1993-09-11,Darlington,Shrewsbury,0.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-09-11,Colchester,Rochdale,2.0,5.0,A,9394,E3,data/E3/E3_9394.csv
1993-09-11,Hartlepool,Stockport,1.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-11,Chester,Scunthorpe,0.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-09-11,Carlisle,Chesterfield,3.0,0.0,H,9394,E3,data/E3/E3_9394.csv
1993-09-11,Barnsley,Nott'm Forest,1.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-11,Hereford,Northampton,1.0,1.0,D,9394,E3,data/E3/E3_9394.csv
1993-09-11,Charlton,Millwall,0.0,0.0,D,9394,E1,data/E1/E1_9394.csv
1993-09-11,Derby,Peterboro,2.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-11,Bury,Wycombe,1.0,2.0,A,9394,E3,data/E3/E3_9394.csv
1993-09-11,Wolves,Portsmouth,1.0,1.0,D,9394,E1,data/E1/E1_9394.csv
1993-09-12,Crystal Palace,Sunderland,1.0,0.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-12,Leicester,Birmingham,1.0,1.0,D,9394,E1,data/E1/E1_9394.csv
1993-09-12,Liverpool,Blackburn,0.0,1.0,A,9394,E0,data/E0/E0_9394.csv
1993-09-13,Newcastle,Sheffield Weds,4.0,2.0,H,9394,E0,data/E0/E0_9394.csv
1993-09-14,Brentford,Leyton Orient,0.0,1.0,A,9394,E2,data/E2/E2_9394.csv
1993-09-14,Burnley,Brighton,3.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-14,Tranmere,Luton,4.0,1.0,H,9394,E1,data/E1/E1_9394.csv
1993-09-14,Cambridge,Swansea,2.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-14,Hartlepool,Blackpool,2.0,0.0,H,9394,E2,data/E2/E2_9394.csv
1993-09-14,Huddersfield,Port Vale,1.0,1.0,D,9394,E2,data/E2/E2_9394.csv
1993-09-14,Plymouth,Rotherham,4.0,2.0,H,9394,E2,data/E2/E2_9394.csv
