Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,Division
30/07/2022,AFC Wimbledon,Gillingham,2,0,H,2223,E3
30/07/2022,Bradford,Doncaster,0,0,D,2223,E3
30/07/2022,Carlisle,Crawley Town,1,0,H,2223,E3
30/07/2022,Harrogate,Swindon,3,0,H,2223,E3
30/07/2022,Leyton Orient,Grimsby,2,0,H,2223,E3
30/07/2022,Northampton,Colchester,3,2,H,2223,E3
30/07/2022,Rochdale,Crewe,1,2,A,2223,E3
30/07/2022,Salford,Mansfield,2,0,H,2223,E3
30/07/2022,Stockport,Barrow,2,3,A,2223,E3
30/07/2022,Sutton,Newport County,1,1,D,2223,E3
30/07/2022,Tranmere,Stevenage,1,2,A,2223,E3
30/07/2022,Walsall,Hartlepool,4,0,H,2223,E3
06/08/2022,Barrow,Bradford,3,2,H,2223,E3
06/08/2022,Colchester,Carlisle,1,1,D,2223,E3
06/08/2022,Crawley Town,Leyton Orient,0,1,A,2223,E3
06/08/2022,Crewe,Harrogate,3,0,H,2223,E3
06/08/2022,Doncaster,Sutton,2,1,H,2223,E3
06/08/2022,Gillingham,Rochdale,1,0,H,2223,E3
06/08/2022,Grimsby,Northampton,1,1,D,2223,E3
06/08/2022,Hartlepool,AFC Wimbledon,0,0,D,2223,E3
06/08/2022,Mansfield,Tranmere,1,0,H,2223,E3
06/08/2022,Newport County,Walsall,0,1,A,2223,E3
06/08/2022,Stevenage,Stockport,2,1,H,2223,E3
06/08/2022,Swindon,Salford,0,0,D,2223,E3
13/08/2022,AFC Wimbledon,Doncaster,2,2,D,2223,E3
13/08/2022,Bradford,Newport County,2,0,H,2223,E3
13/08/2022,Carlisle,Swindon,1,1,D,2223,E3
13/08/2022,Harrogate,Crawley Town,0,0,D,2223,E3
13/08/2022,Leyton Orient,Mansfield,1,0,H,2223,E3
13/08/2022,Northampton,Hartlepool,2,1,H,2223,E3
13/08/2022,Rochdale,Grimsby,0,1,A,2223,E3
13/08/2022,Salford,Crewe,3,0,H,2223,E3
13/08/2022,Stockport,Colchester,1,0,H,2223,E3
13/08/2022,Sutton,Barrow,1,0,H,2223,E3
13/08/2022,Tranmere,Gillingham,3,0,H,2223,E3
13/08/2022,Walsall,Stevenage,1,1,D,2223,E3
16/08/2022,Barrow,Walsall,2,1,H,2223,E3
16/08/2022,Colchester,Bradford,1,0,H,2223,E3
16/08/2022,Crawley Town,Northampton,2,3,A,2223,E3
16/08/2022,Crewe,Sutton,1,0,H,2223,E3
16/08/2022,Doncaster,Stockport,2,1,H,2223,E3
16/08/2022,Gillingham,Harrogate,0,2,A,2223,E3
16/08/2022,Hartlepool,Tranmere,0,0,D,2223,E3
16/08/2022,Mansfield,AFC Wimbledon,5,2,H,2223,E3
16/08/2022,Newport County,Salford,2,3,A,2223,E3
16/08/2022,Stevenage,Rochdale,1,0,H,2223,E3
16/08/2022,Swindon,Leyton Orient,1,1,D,2223,E3
20/08/2022,Hartlepool,Bradford,1,3,A,2223,E3
20/08/2022,Barrow,Harrogate,1,0,H,2223,E3
20/08/2022,Colchester,Leyton Orient,1,3,A,2223,E3
20/08/2022,Crawley Town,AFC Wimbledon,0,2,A,2223,E3
20/08/2022,Crewe,Northampton,2,2,D,2223,E3
20/08/2022,Doncaster,Salford,2,1,H,2223,E3
20/08/2022,Gillingham,Walsall,0,0,D,2223,E3
20/08/2022,Grimsby,Sutton,0,0,D,2223,E3
20/08/2022,Mansfield,Stockport,2,1,H,2223,E3
20/08/2022,Newport County,Tranmere,2,1,H,2223,E3
20/08/2022,Stevenage,Carlisle,2,1,H,2223,E3
20/08/2022,Swindon,Rochdale,3,0,H,2223,E3
27/08/2022,AFC Wimbledon,Barrow,0,1,A,2223,E3
27/08/2022,Bradford,Crewe,0,0,D,2223,E3
27/08/2022,Carlisle,Gillingham,1,0,H,2223,E3
27/08/2022,Harrogate,Newport County,0,4,A,2223,E3
27/08/2022,Leyton Orient,Hartlepool,4,2,H,2223,E3
27/08/2022,Northampton,Doncaster,0,1,A,2223,E3
27/08/2022,Rochdale,Crawley Town,1,1,D,2223,E3
27/08/2022,Salford,Stevenage,1,0,H,2223,E3
27/08/2022,Stockport,Swindon,1,1,D,2223,E3
27/08/2022,Sutton,Mansfield,2,1,H,2223,E3
27/08/2022,Tranmere,Colchester,2,0,H,2223,E3
27/08/2022,Walsall,Grimsby,1,2,A,2223,E3
03/09/2022,Bradford,Walsall,2,1,H,2223,E3
03/09/2022,Carlisle,Rochdale,3,3,D,2223,E3
03/09/2022,Colchester,Hartlepool,1,1,D,2223,E3
03/09/2022,Crewe,Stevenage,1,2,A,2223,E3
