Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,Division
07/09/2019,Morecambe,Salford,2,2,D,1920,E3
07/09/2019,Newport County,Port Vale,1,0,H,1920,E3
07/09/2019,Plymouth,Oldham,2,2,D,1920,E3
14/09/2019,Crawley Town,Mansfield,1,0,H,1920,E3
14/09/2019,Crewe,Cambridge,2,3,A,1920,E3
14/09/2019,Exeter,Leyton Orient,2,2,D,1920,E3
14/09/2019,Forest Green,Colchester,1,0,H,1920,E3
14/09/2019,Northampton,Newport County,2,0,H,1920,E3
14/09/2019,Oldham,Grimsby,2,2,D,1920,E3
14/09/2019,Port Vale,Plymouth,1,0,H,1920,E3
14/09/2019,Salford,Cheltenham,0,2,A,1920,E3
14/09/2019,Scunthorpe,Morecambe,3,0,H,1920,E3
14/09/2019,Stevenage,Carlisle,2,3,A,1920,E3
14/09/2019,Swindon,Macclesfield,3,0,H,1920,E3
14/09/2019,Walsall,Bradford,0,1,A,1920,E3
17/09/2019,Carlisle,Forest Green,0,0,D,1920,E3
17/09/2019,Cheltenham,Bradford,3,2,H,1920,E3
17/09/2019,Crawley Town,Plymouth,2,2,D,1920,E3
17/09/2019,Exeter,Port Vale,2,0,H,1920,E3
17/09/2019,Leyton Orient,Crewe,1,2,A,1920,E3
17/09/2019,Macclesfield,Newport County,1,1,D,1920,E3
17/09/2019,Mansfield,Cambridge,0,4,A,1920,E3
17/09/2019,Morecambe,Walsall,0,1,A,1920,E3
17/09/2019,Salford,Grimsby,1,0,H,1920,E3
17/09/2019,Scunthorpe,Oldham,2,2,D,1920,E3
17/09/2019,Stevenage,Northampton,0,1,A,1920,E3
17/09/2019,Swindon,Colchester,0,3,A,1920,E3
21/09/2019,Bradford,Carlisle,3,1,H,1920,E3
21/09/2019,Cambridge,Swindon,0,1,A,1920,E3
21/09/2019,Colchester,Leyton Orient,2,1,H,1920,E3
21/09/2019,Crewe,Salford,4,1,H,1920,E3
21/09/2019,Forest Green,Stevenage,0,0,D,1920,E3
21/09/2019,Grimsby,Macclesfield,1,0,H,1920,E3
21/09/2019,Newport County,Exeter,1,1,D,1920,E3
21/09/2019,Northampton,Crawley Town,2,2,D,1920,E3
21/09/2019,Oldham,Morecambe,3,1,H,1920,E3
21/09/2019,Plymouth,Cheltenham,0,2,A,1920,E3
21/09/2019,Port Vale,Mansfield,2,2,D,1920,E3
21/09/2019,Walsall,Scunthorpe,1,0,H,1920,E3
28/09/2019,Carlisle,Oldham,1,0,H,1920,E3
28/09/2019,Cheltenham,Crewe,1,1,D,1920,E3
28/09/2019,Crawley Town,Walsall,2,3,A,1920,E3
28/09/2019,Exeter,Grimsby,1,3,A,1920,E3
28/09/2019,Leyton Orient,Port Vale,3,3,D,1920,E3
28/09/2019,Macclesfield,Colchester,1,1,D,1920,E3
28/09/2019,Mansfield,Plymouth,0,1,A,1920,E3
28/09/2019,Morecambe,Northampton,2,2,D,1920,E3
28/09/2019,Salford,Forest Green,0,4,A,1920,E3
28/09/2019,Scunthorpe,Bradford,1,1,D,1920,E3
28/09/2019,Stevenage,Cambridge,1,1,D,1920,E3
28/09/2019,Swindon,Newport County,0,2,A,1920,E3
05/10/2019,Bradford,Swindon,2,1,H,1920,E3
05/10/2019,Cambridge,Macclesfield,2,2,D,1920,E3
05/10/2019,Colchester,Stevenage,3,1,H,1920,E3
05/10/2019,Crewe,Exeter,1,1,D,1920,E3
05/10/2019,Forest Green,Crawley Town,3,1,H,1920,E3
05/10/2019,Grimsby,Mansfield,0,1,A,1920,E3
05/10/2019,Newport County,Carlisle,1,0,H,1920,E3
05/10/2019,Northampton,Leyton Orient,0,1,A,1920,E3
05/10/2019,Oldham,Cheltenham,1,1,D,1920,E3
05/10/2019,Plymouth,Scunthorpe,2,2,D,1920,E3
05/10/2019,Port Vale,Morecambe,3,1,H,1920,E3
05/10/2019,Walsall,Salford,0,3,A,1920,E3
12/10/2019,Carlisle,Crewe,2,4,A,1920,E3
12/10/2019,Crawley Town,Colchester,2,1,H,1920,E3
12/10/2019,Exeter,Forest Green,1,0,H,1920,E3
12/10/2019,Leyton Orient,Walsall,3,1,H,1920,E3
12/10/2019,Macclesfield,Port Vale,2,1,H,1920,E3
12/10/2019,Mansfield,Oldham,6,1,H,1920,E3
12/10/2019,Morecambe,Bradford,1,2,A,1920,E3
12/10/2019,Salford,Cambridge,1,0,H,1920,E3
12/10/2019,Scunthorpe,Northampton,3,0,H,1920,E3
12/10/2019,Stevenage,Grimsby,2,1,H,1920,E3
12/10/2019,Swindon,Plymouth,1,1,D,1920,E3
19/10/2019,Bradford,Crawley Town,2,1,H,1920,E3
19/10/2019,Cambridge,Exeter,4,0,H,1920,E3
19/10/2019,Colchester,Morecambe,0,1,A,1920,E3
19/10/2019,Crewe,Swindon,3,1,H,1920,E3
19/10/2019,Forest Green,Mansfield,2,2,D,1920,E3
19/10/2019,Grimsby,Leyton Orient,0,4,A,1920,E3
19/10/2019,Newport County,Scunthorpe,2,1,H,1920,E3
19/10/2019,Northampton,Salford,2,0,H,1920,E3
19/10/2019,Oldham,Macclesfield,0,1,A,1920,E3
19/10/2019,Plymouth,Carlisle,2,0,H,1920,E3
19/10/2019,Port Vale,Stevenage,1,1,D,1920,E3
19/10/2019,Walsall,Cheltenham,1,2,A,1920,E3
22/10/2019,Bradford,Port Vale,1,2,A,1920,E3
22/10/2019,Cambridge,Grimsby,0,0,D,1920,E3
22/10/2019,Carlisle,Northampton,0,2,A,1920,E3
22/10/2019,Cheltenham,Macclesfield,3,0,H,1920,E3
22/10/2019,Crewe,Colchester,0,0,D,1920,E3
22/10/2019,Mansfield,Salford,1,2,A,1920,E3
22/10/2019,Morecambe,Forest Green,0,2,A,1920,E3
22/10/2019,Newport County,Crawley Town,1,1,D,1920,E3
22/10/2019,Oldham,Walsall,2,0,H,1920,E3
22/10/2019,Plymouth,Leyton Orient,4,0,H,1920,E3
22/10/2019,Scunthorpe,Exeter,3,1,H,1920,E3
22/10/2019,Swindon,Stevenage,1,0,H,1920,E3
26/10/2019,Exeter,Plymouth,4,0,H,1920,E3
26/10/2019,Colchester,Newport County,3,1,H,1920,E3
26/10/2019,Crawley Town,Swindon,0,4,A,1920,E3
26/10/2019,Leyton Orient,Carlisle,1,1,D,1920,E3
26/10/2019,Northampton,Cambridge,2,0,H,1920,E3
26/10/2019,Port Vale,Oldham,0,0,D,1920,E3
26/10/2019,Salford,Scunthorpe,1,1,D,1920,E3
26/10/2019,Stevenage,Morecambe,1,0,H,1920,E3
26/10/2019,Walsall,Mansfield,1,2,A,1920,E3
02/11/2019,Bradford,Exeter,2,0,H,1920,E3
02/11/2019,Cambridge,Crawley Town,2,1,H,1920,E3
02/11/2019,Carlisle,Macclesfield,2,1,H,1920,E3
02/11/2019,Cheltenham,Forest Green,1,2,A,1920,E3
02/11/2019,Crewe,Port Vale,0,1,A,1920,E3
02/11/2019,Mansfield,Colchester,2,3,A,1920,E3
02/11/2019,Morecambe,Leyton Orient,1,0,H,1920,E3
02/11/2019,Newport County,Salford,1,2,A,1920,E3
02/11/2019,Oldham,Northampton,2,2,D,1920,E3
02/11/2019,Scunthorpe,Stevenage,0,0,D,1920,E3
02/11/2019,Swindon,Walsall,2,1,H,1920,E3
16/11/2019,Crawley Town,Morecambe,1,1,D,1920,E3
16/11/2019,Exeter,Cheltenham,0,0,D,1920,E3
16/11/2019,Forest Green,Plymouth,0,1,A,1920,E3
16/11/2019,Leyton Orient,Scunthorpe,0,2,A,1920,E3
16/11/2019,Macclesfield,Mansfield,0,0,D,1920,E3
16/11/2019,Northampton,Crewe,4,1,H,1920,E3
16/11/2019,Port Vale,Carlisle,2,1,H,1920,E3
16/11/2019,Salford,Swindon,2,3,A,1920,E3
16/11/2019,Walsall,Cambridge,2,1,H,1920,E3
23/11/2019,Carlisle,Cambridge,0,0,D,1920,E3
23/11/2019,Cheltenham,Colchester,1,1,D,1920,E3
23/11/2019,Crawley Town,Exeter,0,1,A,1920,E3
23/11/2019,Crewe,Morecambe,5,0,H,1920,E3
23/11/2019,Leyton Orient,Forest Green,2,4,A,1920,E3
23/11/2019,Newport County,Oldham,0,1,A,1920,E3
23/11/2019,Northampton,Grimsby,2,0,H,1920,E3
23/11/2019,Plymouth,Bradford,2,1,H,1920,E3
23/11/2019,Salford,Macclesfield,0,0,D,1920,E3
23/11/2019,Scunthorpe,Port Vale,2,1,H,1920,E3
23/11/2019,Swindon,Mansfield,1,0,H,1920,E3
23/11/2019,Walsall,Stevenage,0,0,D,1920,E3
26/11/2019,Forest Green,Crewe,0,0,D,1920,E3
26/11/2019,Grimsby,Cheltenham,0,0,D,1920,E3
30/11/2019,Macclesfield,Bradford,1,1,D,1920,E3
07/12/2019,Bradford,Newport County,1,0,H,1920,E3
07/12/2019,Cambridge,Plymouth,1,0,H,1920,E3
07/12/2019,Colchester,Salford,1,0,H,1920,E3
07/12/2019,Exeter,Northampton,3,2,H,1920,E3
07/12/2019,Forest Green,Scunthorpe,0,2,A,1920,E3
07/12/2019,Grimsby,Swindon,0,3,A,1920,E3
07/12/2019,Mansfield,Cheltenham,0,3,A,1920,E3
07/12/2019,Morecambe,Carlisle,1,1,D,1920,E3
07/12/2019,Oldham,Leyton Orient,1,1,D,1920,E3
07/12/2019,Port Vale,Walsall,0,1,A,1920,E3
07/12/2019,Stevenage,Crawley Town,0,0,D,1920,E3
14/12/2019,Carlisle,Grimsby,0,0,D,1920,E3
14/12/2019,Cheltenham,Cambridge,1,1,D,1920,E3
14/12/2019,Crawley Town,Port Vale,0,0,D,1920,E3
14/12/2019,Crewe,Mansfield,1,1,D,1920,E3
14/12/2019,Leyton Orient,Bradford,0,0,D,1920,E3
14/12/2019,Newport County,Stevenage,1,1,D,1920,E3
14/12/2019,Northampton,Forest Green,1,0,H,1920,E3
14/12/2019,Plymouth,Morecambe,3,0,H,1920,E3
14/12/2019,Salford,Exeter,0,1,A,1920,E3
14/12/2019,Scunthorpe,Colchester,2,2,D,1920,E3
14/12/2019,Swindon,Oldham,2,0,H,1920,E3
14/12/2019,Walsall,Macclesfield,1,1,D,1920,E3
21/12/2019,Grimsby,Scunthorpe,0,1,A,1920,E3
21/12/2019,Bradford,Salford,1,1,D,1920,E3
21/12/2019,Cambridge,Leyton Orient,2,3,A,1920,E3
21/12/2019,Colchester,Carlisle,3,0,H,1920,E3
21/12/2019,Exeter,Walsall,3,3,D,1920,E3
21/12/2019,Forest Green,Swindon,2,2,D,1920,E3
21/12/2019,Mansfield,Northampton,1,1,D,1920,E3
21/12/2019,Morecambe,Newport County,2,1,H,1920,E3
21/12/2019,Oldham,Crawley Town,2,1,H,1920,E3
21/12/2019,Port Vale,Cheltenham,1,1,D,1920,E3
21/12/2019,Stevenage,Crewe,1,5,A,1920,E3
26/12/2019,Leyton Orient,Colchester,1,3,A,1920,E3
26/12/2019,Carlisle,Bradford,0,0,D,1920,E3
26/12/2019,Cheltenham,Plymouth,0,1,A,1920,E3
26/12/2019,Crawley Town,Northampton,4,0,H,1920,E3
26/12/2019,Exeter,Newport County,1,0,H,1920,E3
26/12/2019,Macclesfield,Grimsby,1,1,D,1920,E3
26/12/2019,Mansfield,Port Vale,2,2,D,1920,E3
26/12/2019,Morecambe,Oldham,1,2,A,1920,E3
26/12/2019,Salford,Crewe,3,1,H,1920,E3
26/12/2019,Scunthorpe,Walsall,0,2,A,1920,E3
26/12/2019,Stevenage,Forest Green,0,0,D,1920,E3
26/12/2019,Swindon,Cambridge,4,0,H,1920,E3
29/12/2019,Bradford,Mansfield,2,0,H,1920,E3
29/12/2019,Cambridge,Morecambe,1,0,H,1920,E3
29/12/2019,Colchester,Exeter,2,2,D,1920,E3
29/12/2019,Crewe,Scunthorpe,3,1,H,1920,E3
29/12/2019,Forest Green,Macclesfield,1,0,H,1920,E3
29/12/2019,Grimsby,Crawley Town,1,1,D,1920,E3
29/12/2019,Newport County,Leyton Orient,1,1,D,1920,E3
29/12/2019,Northampton,Cheltenham,1,1,D,1920,E3
29/12/2019,Oldham,Salford,1,4,A,1920,E3
29/12/2019,Plymouth,Stevenage,2,1,H,1920,E3
29/12/2019,Port Vale,Swindon,2,0,H,1920,E3
29/12/2019,Walsall,Carlisle,1,2,A,1920,E3
01/01/2020,Bradford,Morecambe,1,0,H,1920,E3
01/01/2020,Cambridge,Mansfield,2,3,A,1920,E3
01/01/2020,Colchester,Crawley Town,1,1,D,1920,E3
01/01/2020,Crewe,Carlisle,4,1,H,1920,E3
01/01/2020,Forest Green,Exeter,0,1,A,1920,E3
01/01/2020,Grimsby,Salford,1,0,H,1920,E3
01/01/2020,Newport County,Cheltenham,1,1,D,1920,E3
01/01/2020,Northampton,Stevenage,1,0,H,1920,E3
01/01/2020,Oldham,Scunthorpe,0,2,A,1920,E3
01/01/2020,Plymouth,Swindon,1,2,A,1920,E3
01/01/2020,Port Vale,Macclesfield,2,2,D,1920,E3
01/01/2020,Walsall,Leyton Orient,1,0,H,1920,E3
04/01/2020,Cheltenham,Oldham,3,0,H,1920,E3
04/01/2020,Crawley Town,Forest Green,1,1,D,1920,E3
04/01/2020,Macclesfield,Cambridge,1,0,H,1920,E3
04/01/2020,Mansfield,Grimsby,0,1,A,1920,E3
04/01/2020,Salford,Walsall,1,2,A,1920,E3
04/01/2020,Scunthorpe,Plymouth,1,3,A,1920,E3
04/01/2020,Stevenage,Colchester,0,0,D,1920,E3
04/01/2020,Swindon,Bradford,1,1,D,1920,E3
11/01/2020,Carlisle,Plymouth,0,3,A,1920,E3
11/01/2020,Cheltenham,Walsall,3,1,H,1920,E3
11/01/2020,Crawley Town,Bradford,2,1,H,1920,E3
11/01/2020,Exeter,Cambridge,2,0,H,1920,E3
11/01/2020,Leyton Orient,Grimsby,1,1,D,1920,E3
11/01/2020,Macclesfield,Oldham,1,1,D,1920,E3
11/01/2020,Mansfield,Forest Green,3,4,A,1920,E3
11/01/2020,Morecambe,Colchester,1,1,D,1920,E3
11/01/2020,Salford,Northampton,1,2,A,1920,E3
11/01/2020,Scunthorpe,Newport County,1,2,A,1920,E3
11/01/2020,Stevenage,Port Vale,0,1,A,1920,E3
11/01/2020,Swindon,Crewe,3,1,H,1920,E3
14/01/2020,Morecambe,Port Vale,2,1,H,1920,E3
14/01/2020,Stevenage,Oldham,0,0,D,1920,E3
18/01/2020,Bradford,Scunthorpe,2,2,D,1920,E3
18/01/2020,Cambridge,Stevenage,0,4,A,1920,E3
18/01/2020,Colchester,Macclesfield,2,1,H,1920,E3
18/01/2020,Crewe,Cheltenham,1,0,H,1920,E3
18/01/2020,Forest Green,Salford,1,2,A,1920,E3
18/01/2020,Grimsby,Exeter,0,1,A,1920,E3
18/01/2020,Newport County,Swindon,2,0,H,1920,E3
18/01/2020,Northampton,Morecambe,4,1,H,1920,E3
18/01/2020,Oldham,Carlisle,1,1,D,1920,E3
18/01/2020,Plymouth,Mansfield,3,1,H,1920,E3
18/01/2020,Port Vale,Leyton Orient,1,0,H,1920,E3
18/01/2020,Walsall,Crawley Town,2,1,H,1920,E3
21/01/2020,Colchester,Bradford,0,0,D,1920,E3
21/01/2020,Leyton Orient,Northampton,1,1,D,1920,E3
21/01/2020,Macclesfield,Crewe,1,1,D,1920,E3
25/01/2020,Carlisle,Walsall,2,1,H,1920,E3
25/01/2020,Crawley Town,Grimsby,3,2,H,1920,E3
25/01/2020,Exeter,Colchester,0,0,D,1920,E3
25/01/2020,Leyton Orient,Newport County,2,1,H,1920,E3
25/01/2020,Macclesfield,Forest Green,2,1,H,1920,E3
25/01/2020,Mansfield,Bradford,3,0,H,1920,E3
25/01/2020,Morecambe,Cambridge,1,1,D,1920,E3
25/01/2020,Salford,Oldham,1,1,D,1920,E3
25/01/2020,Scunthorpe,Crewe,2,2,D,1920,E3
25/01/2020,Stevenage,Plymouth,1,2,A,1920,E3
25/01/2020,Swindon,Port Vale,3,0,H,1920,E3
28/01/2020,Bradford,Cheltenham,1,1,D,1920,E3
28/01/2020,Cambridge,Salford,0,4,A,1920,E3
28/01/2020,Colchester,Swindon,3,1,H,1920,E3
28/01/2020,Crewe,Leyton Orient,2,0,H,1920,E3
28/01/2020,Forest Green,Carlisle,1,4,A,1920,E3
28/01/2020,Grimsby,Stevenage,3,1,H,1920,E3
28/01/2020,Newport County,Macclesfield,1,0,H,1920,E3
28/01/2020,Northampton,Scunthorpe,3,0,H,1920,E3
28/01/2020,Oldham,Mansfield,3,1,H,1920,E3
28/01/2020,Plymouth,Crawley Town,2,2,D,1920,E3
28/01/2020,Port Vale,Exeter,3,1,H,1920,E3
28/01/2020,Walsall,Morecambe,0,2,A,1920,E3
01/02/2020,Cambridge,Colchester,2,1,H,1920,E3
01/02/2020,Cheltenham,Morecambe,2,1,H,1920,E3
01/02/2020,Crawley Town,Scunthorpe,3,1,H,1920,E3
01/02/2020,Grimsby,Forest Green,2,2,D,1920,E3
01/02/2020,Macclesfield,Northampton,0,1,A,1920,E3
01/02/2020,Mansfield,Carlisle,2,2,D,1920,E3
01/02/2020,Oldham,Bradford,3,0,H,1920,E3
01/02/2020,Plymouth,Newport County,1,0,H,1920,E3
01/02/2020,Port Vale,Salford,1,1,D,1920,E3
01/02/2020,Stevenage,Leyton Orient,0,3,A,1920,E3
01/02/2020,Swindon,Exeter,2,1,H,1920,E3
01/02/2020,Walsall,Crewe,1,2,A,1920,E3
08/02/2020,Bradford,Grimsby,1,1,D,1920,E3
08/02/2020,Carlisle,Swindon,1,1,D,1920,E3
08/02/2020,Colchester,Plymouth,3,0,H,1920,E3
08/02/2020,Crewe,Oldham,2,1,H,1920,E3
08/02/2020,Exeter,Stevenage,2,1,H,1920,E3
08/02/2020,Forest Green,Walsall,1,2,A,1920,E3
08/02/2020,Leyton Orient,Macclesfield,1,1,D,1920,E3
08/02/2020,Morecambe,Mansfield,1,1,D,1920,E3
08/02/2020,Newport County,Cambridge,0,1,A,1920,E3
08/02/2020,Northampton,Port Vale,0,1,A,1920,E3
08/02/2020,Salford,Crawley Town,0,0,D,1920,E3
08/02/2020,Scunthorpe,Cheltenham,1,0,H,1920,E3
11/02/2020,Bradford,Stevenage,3,1,H,1920,E3
11/02/2020,Carlisle,Cheltenham,0,1,A,1920,E3
11/02/2020,Colchester,Grimsby,2,3,A,1920,E3
11/02/2020,Crewe,Crawley Town,2,1,H,1920,E3
11/02/2020,Exeter,Oldham,5,1,H,1920,E3
11/02/2020,Forest Green,Port Vale,2,3,A,1920,E3
11/02/2020,Leyton Orient,Mansfield,2,1,H,1920,E3
11/02/2020,Morecambe,Macclesfield,2,0,H,1920,E3
11/02/2020,Newport County,Walsall,0,0,D,1920,E3
11/02/2020,Northampton,Swindon,0,1,A,1920,E3
11/02/2020,Salford,Plymouth,2,3,A,1920,E3
11/02/2020,Scunthorpe,Cambridge,0,2,A,1920,E3
15/02/2020,Cambridge,Bradford,2,1,H,1920,E3
15/02/2020,Cheltenham,Leyton Orient,2,1,H,1920,E3
15/02/2020,Crawley Town,Carlisle,0,0,D,1920,E3
15/02/2020,Grimsby,Morecambe,2,1,H,1920,E3
15/02/2020,Macclesfield,Exeter,2,3,A,1920,E3
15/02/2020,Mansfield,Newport County,1,0,H,1920,E3
15/02/2020,Oldham,Forest Green,1,1,D,1920,E3
15/02/2020,Plymouth,Crewe,2,1,H,1920,E3
15/02/2020,Port Vale,Colchester,3,0,H,1920,E3
15/02/2020,Stevenage,Salford,0,1,A,1920,E3
15/02/2020,Walsall,Northampton,3,2,H,1920,E3
18/02/2020,Macclesfield,Plymouth,1,1,D,1920,E3
22/02/2020,Carlisle,Morecambe,2,2,D,1920,E3
22/02/2020,Cheltenham,Mansfield,1,0,H,1920,E3
22/02/2020,Crawley Town,Stevenage,2,0,H,1920,E3
22/02/2020,Crewe,Macclesfield,2,0,H,1920,E3
22/02/2020,Leyton Orient,Oldham,2,2,D,1920,E3
22/02/2020,Newport County,Bradford,2,1,H,1920,E3
22/02/2020,Northampton,Exeter,2,0,H,1920,E3
22/02/2020,Plymouth,Cambridge,0,0,D,1920,E3
22/02/2020,Salford,Colchester,1,2,A,1920,E3
22/02/2020,Scunthorpe,Forest Green,1,0,H,1920,E3
22/02/2020,Swindon,Grimsby,3,1,H,1920,E3
22/02/2020,Walsall,Port Vale,2,2,D,1920,E3
25/02/2020,Cheltenham,Northampton,2,1,H,1920,E3
25/02/2020,Grimsby,Newport County,4,2,H,1920,E3
29/02/2020,Bradford,Plymouth,2,1,H,1920,E3
29/02/2020,Cambridge,Carlisle,1,2,A,1920,E3
29/02/2020,Colchester,Cheltenham,0,2,A,1920,E3
29/02/2020,Exeter,Crawley Town,1,1,D,1920,E3
29/02/2020,Grimsby,Northampton,0,3,A,1920,E3
29/02/2020,Macclesfield,Salford,0,2,A,1920,E3
29/02/2020,Morecambe,Crewe,1,1,D,1920,E3
29/02/2020,Oldham,Newport County,5,0,H,1920,E3
29/02/2020,Port Vale,Scunthorpe,2,2,D,1920,E3
03/03/2020,Exeter,Crewe,1,1,D,1920,E3
03/03/2020,Plymouth,Grimsby,3,0,H,1920,E3
03/03/2020,Swindon,Scunthorpe,2,0,H,1920,E3
07/03/2020,Scunthorpe,Grimsby,0,2,A,1920,E3
07/03/2020,Carlisle,Colchester,0,3,A,1920,E3
07/03/2020,Cheltenham,Port Vale,0,0,D,1920,E3
07/03/2020,Crawley Town,Oldham,3,0,H,1920,E3
07/03/2020,Crewe,Stevenage,3,1,H,1920,E3
07/03/2020,Leyton Orient,Cambridge,2,1,H,1920,E3
07/03/2020,Newport County,Morecambe,1,0,H,1920,E3
07/03/2020,Northampton,Mansfield,1,2,A,1920,E3
07/03/2020,Plymouth,Macclesfield,3,0,H,1920,E3
07/03/2020,Salford,Bradford,2,0,H,1920,E3
07/03/2020,Swindon,Forest Green,0,2,A,1920,E3
07/03/2020,Walsall,Exeter,3,1,H,1920,E3
10/03/2020,Carlisle,Newport County,2,0,H,1920,E3
