Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,Division
08/08/14,Blackburn,Cardiff,1.0,1.0,D,1415,E1
09/08/14,Brentford,Charlton,1.0,1.0,D,1415,E1
09/08/14,Brighton,Sheffield Weds,0.0,1.0,A,1415,E1
09/08/14,Derby,Rotherham,1.0,0.0,H,1415,E1
09/08/14,Huddersfield,Bournemouth,0.0,4.0,A,1415,E1
09/08/14,Ipswich,Fulham,2.0,1.0,H,1415,E1
09/08/14,Middlesbrough,Birmingham,2.0,0.0,H,1415,E1
09/08/14,Millwall,Leeds,2.0,0.0,H,1415,E1
09/08/14,Nott'm Forest,Blackpool,2.0,0.0,H,1415,E1
09/08/14,Watford,Bolton,3.0,0.0,H,1415,E1
09/08/14,Wigan,Reading,2.0,2.0,D,1415,E1
10/08/14,Wolves,Norwich,1.0,0.0,H,1415,E1
16/08/14,Birmingham,Brighton,1.0,0.0,H,1415,E1
16/08/14,Blackpool,Blackburn,1.0,2.0,A,1415,E1
16/08/14,Bolton,Nott'm Forest,2.0,2.0,D,1415,E1
16/08/14,Bournemouth,Brentford,1.0,0.0,H,1415,E1
16/08/14,Cardiff,Huddersfield,3.0,1.0,H,1415,E1
16/08/14,Charlton,Wigan,2.0,1.0,H,1415,E1
16/08/14,Fulham,Millwall,0.0,1.0,A,1415,E1
16/08/14,Leeds,Middlesbrough,1.0,0.0,H,1415,E1
16/08/14,Norwich,Watford,3.0,0.0,H,1415,E1
16/08/14,Reading,Ipswich,1.0,0.0,H,1415,E1
16/08/14,Rotherham,Wolves,1.0,0.0,H,1415,E1
16/08/14,Sheffield Weds,Derby,0.0,0.0,D,1415,E1
19/08/14,Birmingham,Ipswich,2.0,2.0,D,1415,E1
19/08/14,Blackpool,Brentford,1.0,2.0,A,1415,E1
19/08/14,Bolton,Middlesbrough,1.0,2.0,A,1415,E1
19/08/14,Bournemouth,Nott'm Forest,1.0,2.0,A,1415,E1
19/08/14,Cardiff,Wigan,1.0,0.0,H,1415,E1
19/08/14,Charlton,Derby,3.0,2.0,H,1415,E1
19/08/14,Leeds,Brighton,0.0,2.0,A,1415,E1
19/08/14,Norwich,Blackburn,3.0,1.0,H,1415,E1
19/08/14,Reading,Huddersfield,1.0,2.0,A,1415,E1
19/08/14,Rotherham,Watford,0.0,2.0,A,1415,E1
19/08/14,Sheffield Weds,Millwall,1.0,1.0,D,1415,E1
20/08/14,Fulham,Wolves,0.0,1.0,A,1415,E1
23/08/14,Blackburn,Bournemouth,3.0,2.0,H,1415,E1
23/08/14,Brentford,Birmingham,1.0,1.0,D,1415,E1
23/08/14,Brighton,Bolton,2.0,1.0,H,1415,E1
23/08/14,Derby,Fulham,5.0,1.0,H,1415,E1
23/08/14,Huddersfield,Charlton,1.0,1.0,D,1415,E1
23/08/14,Ipswich,Norwich,0.0,1.0,A,1415,E1
23/08/14,Middlesbrough,Sheffield Weds,2.0,3.0,A,1415,E1
23/08/14,Millwall,Rotherham,0.0,1.0,A,1415,E1
23/08/14,Nott'm Forest,Reading,4.0,0.0,H,1415,E1
23/08/14,Watford,Leeds,4.0,1.0,H,1415,E1
23/08/14,Wigan,Blackpool,1.0,0.0,H,1415,E1
23/08/14,Wolves,Cardiff,1.0,0.0,H,1415,E1
30/08/14,Brighton,Charlton,2.0,2.0,D,1415,E1
30/08/14,Derby,Ipswich,1.0,1.0,D,1415,E1
30/08/14,Fulham,Cardiff,1.0,1.0,D,1415,E1
30/08/14,Leeds,Bolton,1.0,0.0,H,1415,E1
30/08/14,Middlesbrough,Reading,0.0,1.0,A,1415,E1
30/08/14,Millwall,Blackpool,2.0,1.0,H,1415,E1
30/08/14,Norwich,Bournemouth,1.0,1.0,D,1415,E1
30/08/14,Rotherham,Brentford,0.0,2.0,A,1415,E1
30/08/14,Sheffield Weds,Nott'm Forest,0.0,1.0,A,1415,E1
30/08/14,Watford,Huddersfield,4.0,2.0,H,1415,E1
30/08/14,Wigan,Birmingham,4.0,0.0,H,1415,E1
30/08/14,Wolves,Blackburn,3.0,1.0,H,1415,E1
13/09/14,Birmingham,Leeds,1.0,1.0,D,1415,E1
13/09/14,Blackburn,Wigan,3.0,1.0,H,1415,E1
13/09/14,Blackpool,Wolves,0.0,0.0,D,1415,E1
13/09/14,Bolton,Sheffield Weds,0.0,0.0,D,1415,E1
13/09/14,Bournemouth,Rotherham,1.0,1.0,D,1415,E1
13/09/14,Brentford,Brighton,3.0,2.0,H,1415,E1
13/09/14,Cardiff,Norwich,2.0,4.0,A,1415,E1
13/09/14,Charlton,Watford,1.0,0.0,H,1415,E1
13/09/14,Huddersfield,Middlesbrough,1.0,2.0,A,1415,E1
13/09/14,Ipswich,Millwall,2.0,0.0,H,1415,E1
13/09/14,Reading,Fulham,3.0,0.0,H,1415,E1
14/09/14,Nott'm Forest,Derby,1.0,1.0,D,1415,E1
16/09/14,Birmingham,Sheffield Weds,0.0,2.0,A,1415,E1
16/09/14,Blackpool,Watford,0.0,1.0,A,1415,E1
16/09/14,Bolton,Rotherham,3.0,2.0,H,1415,E1
16/09/14,Bournemouth,Leeds,1.0,3.0,A,1415,E1
